核心客户号|金融资产余额|金融资产代码|金融资产余额季日均|金融资产余额年日均|金融资产描述
1504916842|18209.80|101|18209.80|18868.13|活期存款
1506504207|0.00|103|0.00|9533.77|钱生钱
1262764891|202000.00|110|133049.18|108419.16|贷款
1500291203|189.36|100|28779.52|23479.93|储蓄存款
1511379119|70282.40|120|58347.49|20582.70|理财
1247163948|0.00|102|0.00|0.00|定期存款
1161616516|9412.76|130|9141.00|3483.91|基金
1521415392|50044.59|121|39523.63|19538.17|TSS
1517862428|162.76|101|249.74|710.36|活期存款
1520727866|70068.88|103|2362.91|3367.07|钱生钱
1076542521|1089880.37|110|1097657.55|1076447.40|贷款
1264852736|20022.11|100|23403.45|29198.44|储蓄存款
1155424827|100026.30|120|385606.96|820832.36|理财
1176403456|0.00|102|19475.43|3556.89|定期存款
1283358561|20226.82|130|19890.09|37870.87|基金
1278695137|100000.00|121|286885.25|332311.97|TSS
1184593241|4833.69|101|15610.84|8117.16|活期存款
1236961816|6.73|103|6.73|39579.72|钱生钱
1225455052|464446.22|110|473624.95|512000.31|贷款
1518697861|55127.21|100|49234.40|21716.63|储蓄存款
1142263103|140174.52|120|140195.81|100894.06|理财
1504032477|0.00|102|107884.04|89311.36|定期存款
1171393796|969951.92|130|1084280.91|806792.41|基金
1506603117|50206.03|121|51004.54|70240.29|TSS
1261286818|0.00|101|0.82|5165.45|活期存款
1142174052|0.00|103|0.00|1088.57|钱生钱
1503712957|140000.00|110|97704.93|21107.78|贷款
1508662681|4030.16|100|43863.89|25828.06|储蓄存款
1193575583|170693.04|120|141186.59|113867.96|理财
1109993751|0.00|102|11757.68|62970.88|定期存款
1516823519|1008800.00|130|1007170.49|653965.45|基金
1290539462|0.00|121|15006.04|110042.01|TSS
1200634498|309.59|101|15066.59|5764.00|活期存款
1506946873|0.00|103|23941.37|20794.04|钱生钱
1519129626|300000.00|110|300000.00|243413.17|贷款
1508092113|619800.00|100|619800.00|609781.44|储蓄存款
1500169429|1212000.00|120|908498.60|563519.85|理财
1163417646|0.00|102|67725.58|35437.99|定期存款
1506766624|40855.42|130|40791.73|30524.78|基金
1506667289|260468.50|121|242564.69|235342.12|TSS
1503165472|6371.48|101|51629.85|52654.78|活期存款
1502292934|0.00|103|33827.64|6178.10|钱生钱
1309600091|3200000.00|110|3200000.00|3152095.81|贷款
1281775411|5196.53|100|8515.30|33513.21|储蓄存款
1521636158|50979.45|120|50753.42|19802.86|理财
1358039910|0.00|102|0.00|83374.87|定期存款
1063421008|535656.23|130|507958.58|440034.78|基金
1502871372|434109.18|121|670672.54|465497.49|TSS
1280182059|11162207.34|101|11163125.08|11148731.67|活期存款
1509654644|0.00|103|37084.27|8826.82|钱生钱
1505745304|0.00|110|0.00|2028766.23|贷款
1311829501|122884.59|100|155849.55|146781.13|储蓄存款
1519708869|0.00|120|0.00|19117.13|理财
1506774508|0.00|102|0.00|69769.14|定期存款
1501536241|0.00|130|92716.76|107857.95|基金
1239436063|0.00|121|0.00|13076.01|TSS
1131101826|32459.66|101|32459.66|18011.95|活期存款
1179159600|0.00|103|0.00|4862.78|钱生钱
1515268096|0.00|110|0.00|6467.07|贷款
1167280878|205566.72|100|3381.95|46101.76|储蓄存款
1506255890|0.00|120|0.00|56174.54|理财
1195792402|282791.79|102|278973.06|133542.51|定期存款
1221668735|53722.64|130|50110.87|21099.77|基金
1516455076|493298.44|121|452982.56|277738.51|TSS
1511860407|13.08|101|13.08|1792.29|活期存款
1519113315|0.00|103|44099.77|30639.69|钱生钱
1515258344|1000000.00|110|1000000.00|1000000.00|贷款
1153714322|0.00|100|68.12|494509.14|储蓄存款
1236477840|1102459.18|120|1022253.35|946662.30|理财
1520432344|0.00|102|81763.82|22681.88|定期存款
1134685928|11201.82|130|10657.96|10814.55|基金
1306255439|50363.01|121|44422.97|37240.60|TSS
1201946011|1473.90|101|25690.77|11825.85|活期存款
1142210994|0.00|103|21138.85|21719.21|钱生钱
1520117497|300000.00|110|300000.00|210179.64|贷款
1517890024|237.95|100|2754.34|11200.75|储蓄存款
1507262031|50677.67|120|117011.39|96294.03|理财
1520283126|0.00|102|12815.68|2340.59|定期存款
1262883254|0.00|130|0.00|36322.26|基金
1505061268|501368.09|121|339704.59|353891.07|TSS
1500137650|8136.51|101|5552.82|11630.14|活期存款
1185870292|0.00|103|19486.23|5775.26|钱生钱
1236923129|1550000.00|110|1550000.00|997754.49|贷款
1501004609|20107.60|100|20107.60|17825.99|储蓄存款
1252346457|270104.30|120|257867.93|255453.87|理财
1500171012|0.00|102|0.00|12225.91|定期存款
1137802894|0.00|130|0.00|16980.23|基金
1500061149|262569.89|121|301730.55|267950.38|TSS
1511149835|266.62|101|393.26|13748.53|活期存款
1148672966|0.00|103|0.00|4107.01|钱生钱
1259743877|500000.00|110|500000.00|299401.20|贷款
1177557576|5964.38|100|18259.46|27035.61|储蓄存款
1288759094|50044.59|120|6560.30|1198.14|理财
1177450041|30000.00|102|30000.00|30000.00|定期存款
1127707882|0.00|130|0.00|22017.28|基金
1510982499|1023950.68|121|955850.22|1041891.00|TSS
1204978389|1.21|101|1.21|1.21|活期存款
1507468962|0.00|103|19223.10|21822.09|钱生钱
1276203307|288017.33|110|290748.22|301735.19|贷款
1512973518|1758.49|100|1807.67|2574.14|储蓄存款
1505394490|500000.00|120|500000.00|491456.53|理财
1256236446|0.00|102|13100.96|12634.79|定期存款
1118971831|15000000.00|130|15000000.00|3413173.65|基金
1193765197|582791.74|121|521999.60|543849.21|TSS
1327135699|17461.59|101|17461.59|11691.31|活期存款
1509119855|0.00|103|55773.45|28233.88|钱生钱
1318465205|198312.21|110|200188.89|207985.51|贷款
1154122975|21682.60|100|21682.60|21651.70|储蓄存款
1179583822|70797.42|120|70512.63|56565.53|理财
1508103282|24966.00|102|24966.00|24948.02|定期存款
1081525528|1740378.24|130|1729545.69|1786890.66|基金
1518942449|1000780.82|121|2323893.67|1137546.56|TSS
1500349842|100596.45|101|151033.88|91540.25|活期存款
1264955541|200097.14|103|452017.83|231321.26|钱生钱
1133963277|200000.00|110|200000.00|61676.65|贷款
1156168163|10189.67|100|1506.24|1111.13|储蓄存款
1026014690|850076.03|120|1280562.76|877989.57|理财
1231608865|0.00|102|0.00|103920.00|定期存款
1502561201|80073.69|130|77662.71|45846.96|基金
1511962066|150343.97|121|78924.75|31876.15|TSS
1315278140|347.65|101|347.65|14982.91|活期存款
1227480403|519047.23|103|540177.87|184853.17|钱生钱
1501960092|1020000.00|110|1020000.00|1016886.23|贷款
1242594779|33134.63|100|121256.95|116253.93|储蓄存款
1083875381|1266817.05|120|1143640.80|1133662.99|理财
1509317421|402651.38|102|291751.94|249695.08|定期存款
1247332265|16612.61|130|16056.67|15896.01|基金
1218445232|0.00|121|0.00|359179.99|TSS
1514247295|7841.64|101|8112.99|13295.29|活期存款
1251912628|0.00|103|7463.42|5124.10|钱生钱
1508309419|300000.00|110|300000.00|282934.13|贷款
1148463802|20289.75|100|20787.68|20788.55|储蓄存款
1153724529|302003.56|120|333653.81|317188.86|理财
1194266305|0.00|102|5825.14|1063.87|定期存款
1225117660|0.00|130|0.00|51003.53|基金
1168518747|0.00|121|131860.59|36674.05|TSS
1230437442|3606.29|101|5646.33|5369.44|活期存款
1125516261|0.00|103|0.00|1760.97|钱生钱
1500045076|0.00|110|0.00|66556.89|贷款
1332819691|80.38|100|80.38|80.27|储蓄存款
1119064875|1354753.08|120|1042192.24|860197.25|理财
1505763450|30000.00|102|30000.00|6556.89|定期存款
1501538238|0.00|130|0.00|21571.70|基金
1257272821|1248489.97|121|1061647.05|1124884.11|TSS
1243678326|98.31|101|98.31|4634.05|活期存款
1508848988|0.00|103|11246.01|8571.27|钱生钱
1247332265|520208.29|110|522424.82|532682.11|贷款
1500058629|21555.86|100|27327.19|79575.71|储蓄存款
1512687777|0.00|120|0.00|7259.83|理财
1186888204|0.00|102|33779.29|7078.99|定期存款
1137883430|7136000.98|130|7989194.77|7035324.07|基金
1235002671|400665.34|121|333058.49|163773.02|TSS
1501329911|0.00|101|616.34|25342.86|活期存款
1219916660|58537.00|103|58483.35|27118.06|钱生钱
1518621781|300000.00|110|300000.00|117664.67|贷款
1500049475|23773.75|100|23765.17|18947.95|储蓄存款
1142146972|1439382.84|120|1374780.02|1062746.43|理财
1510389842|0.00|102|11402.98|11373.92|定期存款
1500094512|102012.09|130|101770.27|104772.99|基金
1508785966|303576.99|121|345472.97|399247.21|TSS
1252209544|66.20|101|1925.84|23940.13|活期存款
1512214755|0.00|103|0.00|23914.46|钱生钱
1515211133|0.00|110|217213.11|244011.98|贷款
1519415825|250000.00|100|250000.00|203592.81|储蓄存款
1514247295|421352.05|120|224103.33|288622.30|理财
1124530847|0.00|102|0.00|7258.98|定期存款
1516047457|0.00|130|0.00|984031.77|基金
1510870928|11809597.68|121|5059677.68|5534747.00|TSS
1257577669|141965.86|101|129590.42|56131.25|活期存款
1508660637|0.00|103|0.00|1259.48|钱生钱
1515381990|200000.00|110|200000.00|151497.01|贷款
1325042686|762.10|100|762.10|61202.49|储蓄存款
1120384261|0.00|120|0.00|341327.78|理财
1514556026|0.00|102|158695.69|28983.35|定期存款
1147060499|11.44|130|37637.92|23557.63|基金
1505332368|0.00|121|0.00|50309.19|TSS
1280426784|10394.53|101|8240.08|3710.93|活期存款
1515941968|0.07|103|0.07|6.96|钱生钱
1324032141|0.00|110|0.00|986227.54|贷款
1509544813|11976.73|100|11976.73|12193.81|储蓄存款
1108408475|100236.71|120|77857.26|63641.82|理财
1142224359|100000.00|102|100000.00|33832.34|定期存款
1520009745|3000000.00|130|1327868.85|242514.97|基金
1506156710|0.00|121|0.00|1078.90|TSS
1137964731|4184.67|101|7385.70|6376.13|活期存款
1514085601|0.00|103|5780.78|6386.30|钱生钱
1314724851|210557.53|110|212259.30|220678.86|贷款
1142472209|882.70|100|11792.13|62353.74|储蓄存款
1295336236|153090.82|120|152418.90|145647.50|理财
1269525164|0.00|102|22950.82|23281.73|定期存款
1085648282|0.03|130|0.03|0.03|基金
1515789372|0.00|121|0.00|90202.28|TSS
1505762243|99282.74|101|79593.90|231052.96|活期存款
1300646209|0.00|103|856.48|1605.03|钱生钱
1329551110|0.00|110|0.00|100598.80|贷款
1310771608|910.58|100|16432.40|25857.72|储蓄存款
1126608971|877010.25|120|799869.16|820248.99|理财
1267809599|63702.21|102|12066.58|98309.79|定期存款
1071474243|0.00|130|0.00|77458.88|基金
1226923503|200894.25|121|115010.64|76462.16|TSS
1169964876|205797.93|101|205797.93|59652.96|活期存款
1516134403|5.88|103|5.88|9.58|钱生钱
1521794386|300000.00|110|300000.00|148203.59|贷款
1507985172|929.20|100|1300.77|7906.10|储蓄存款
1513190347|395612.79|120|393961.97|328567.61|理财
1505395084|0.00|102|0.00|2311.81|定期存款
1221418931|0.00|130|0.00|67550.08|基金
1097230502|340423.84|121|381583.87|351666.60|TSS
1166124388|109.54|101|30164.67|28076.42|活期存款
1513426442|0.00|103|0.00|9424.84|钱生钱
1504154768|376528.59|110|382042.75|163249.40|贷款
1196259825|3.26|100|20086.73|16524.62|储蓄存款
1281734861|202246.58|120|1297871.27|1057774.57|理财
1509120726|0.00|102|0.00|2184.51|定期存款
1327776820|1440497.12|130|1436015.15|1771801.18|基金
1516823137|0.00|121|50477.21|391531.61|TSS
1241944695|5.32|101|1967.30|2975.04|活期存款
1178097705|0.00|103|0.00|2145.35|钱生钱
1510757834|0.00|110|0.00|38023.95|贷款
1157196199|301435.78|100|355260.04|184432.22|储蓄存款
1267798367|0.00|120|786885.25|1150458.62|理财
1516002773|0.00|102|121439.11|166314.94|定期存款
1222006826|0.00|130|0.00|237952.00|基金
1503460713|50024.93|121|38674.36|20778.41|TSS
1251897537|640.70|101|23209.44|8527.71|活期存款
1232928933|3996.76|103|63591.16|40928.28|钱生钱
1164817311|691496.38|110|693321.97|501780.45|贷款
1236427995|3.21|100|3.21|3.21|储蓄存款
1154001578|0.00|120|0.00|745710.23|理财
1350133364|8.42|102|8.42|304407.94|定期存款
1501353833|54616.26|130|53039.43|30283.12|基金
1226822702|716160.79|121|675548.74|661346.74|TSS
1512518363|63.37|101|2310.08|1221.89|活期存款
1224543069|0.00|103|3883.31|38098.29|钱生钱
1100986417|1160000.00|110|1164344.26|933383.23|贷款
1323223760|17741.81|100|19319.06|20082.10|储蓄存款
1508361509|0.00|120|0.00|3293.41|理财
1319076976|39563.00|102|43401.15|12163.08|定期存款
1504366474|0.00|130|0.00|20099.62|基金
1515614369|0.00|121|258715.78|48148.69|TSS
1182195966|7459.92|101|5441.38|6724.45|活期存款
1520647403|0.00|103|10972.96|4675.60|钱生钱
1300462547|579617.46|110|583621.77|609936.63|贷款
1176614452|43.15|100|2011.25|2510.89|储蓄存款
1233771250|302178.08|120|266537.84|48679.07|理财
1516677918|0.00|102|6451.32|16784.82|定期存款
1501317228|0.36|130|0.36|750.39|基金
1507135785|0.00|121|32149.86|23333.43|TSS
1342911076|105.54|101|105.54|519.81|活期存款
1506454000|100213.82|103|142254.04|66299.06|钱生钱
1314725093|181999.88|110|183882.40|193579.24|贷款
1233914079|10104.12|100|10104.12|16247.20|储蓄存款
1100282664|150204.25|120|65387.97|97326.89|理财
1508785590|0.00|102|77482.74|42294.34|定期存款
1329048861|3266.96|130|1564.75|285.78|基金
1153540337|512146.19|121|449150.93|559337.50|TSS
1210339391|0.00|101|882.37|975.93|活期存款
1516900063|0.00|103|13486.89|3358.50|钱生钱
1323461064|490428.31|110|494642.26|511564.81|贷款
1504004485|2239.71|100|24374.14|28392.45|储蓄存款
1276520021|0.00|120|0.00|83093.13|理财
1520493965|0.00|102|221509.59|100920.90|定期存款
1243806397|89721.66|130|89183.96|84989.57|基金
1520374816|0.00|121|0.00|73375.13|TSS
1507233908|3649.17|101|1395.85|806.99|活期存款
1321171091|0.00|103|0.00|154.78|钱生钱
1501478081|217084.38|110|217607.91|128322.91|贷款
1305699983|6378.64|100|1812.54|7297.54|储蓄存款
1508446303|0.00|120|0.00|38967.90|理财
1230187861|0.00|102|36303.10|42828.22|定期存款
1517388429|0.00|130|0.00|111764.75|基金
1264240839|120530.96|121|103539.67|81132.38|TSS
1206219717|52149.12|101|52149.12|52074.81|活期存款
1506225574|0.00|103|23986.21|145515.06|钱生钱
1515037310|360000.04|110|363551.95|378473.08|贷款
1506625433|1006.38|100|1006.38|708.87|储蓄存款
1508303525|50511.92|120|50304.38|11285.02|理财
1512834738|0.00|102|0.00|2313.89|定期存款
1511746909|12.82|130|12.20|26618.36|基金
1263895256|0.00|121|0.00|92673.11|TSS
1150441507|53.76|101|161.43|6420.67|活期存款
1508946906|0.00|103|18101.31|21264.97|钱生钱
1503759452|200000.00|110|200000.00|95314.37|贷款
1185567267|26920.58|100|54068.18|118523.43|储蓄存款
1099003787|320055.67|120|390230.37|495750.73|理财
1506551506|0.00|102|0.00|33020.38|定期存款
1506951962|10320.53|130|41061.76|14690.95|基金
1056010580|450594.24|121|186971.40|264137.04|TSS
1240739527|0.01|101|0.00|0.81|活期存款
1177013014|0.00|103|0.00|2185.28|钱生钱
1509283718|2355000.00|110|2355000.00|2318735.02|贷款
1247261097|1523.56|100|40984.48|59997.93|储蓄存款
1501138117|0.00|120|0.00|62662.39|理财
1309608432|0.00|102|0.00|54324.72|定期存款
1215514502|6586.27|130|2051.46|374.67|基金
1514247295|421352.05|121|224103.33|288622.30|TSS
1314537114|150492.49|101|152229.99|156780.22|活期存款
1128302196|0.00|103|74322.97|130927.11|钱生钱
1506100733|0.00|110|0.00|60025.37|贷款
1282729508|10.00|100|14352.36|16419.19|储蓄存款
1505855465|0.00|120|461350.12|405733.19|理财
1507459390|0.00|102|0.00|48541.66|定期存款
1146352865|29829.66|130|3489.24|51185.61|基金
1506095441|61162.85|121|60896.55|159250.35|TSS
1506611699|10041.27|101|10041.27|8142.58|活期存款
1516626204|0.00|103|0.00|12663.49|钱生钱
1508646285|330000.00|110|330000.00|249835.32|贷款
1130803869|313900.17|100|313900.17|309248.22|储蓄存款
1234451896|201946.30|120|201157.26|183951.25|理财
1508820374|0.00|102|0.00|2140.43|定期存款
1500281267|0.00|130|0.00|904.00|基金
1306964680|17299226.57|121|9364777.21|11305309.06|TSS
1101520212|22967.06|101|22967.06|22934.34|活期存款
1519751581|0.00|103|0.00|1030.50|钱生钱
1519252357|320000.00|110|196901.64|215244.80|贷款
1506961464|7301.06|100|51383.93|78220.59|储蓄存款
1129048850|180913.56|120|162468.34|209025.11|理财
1142318888|0.00|102|11813.21|2157.51|定期存款
1510240249|80185.09|130|153121.44|110541.08|基金
1511550397|1222743.41|121|1138245.41|915835.44|TSS
1128964871|218.20|101|13574.04|11979.64|活期存款
1507960625|0.00|103|91668.97|82980.84|钱生钱
1511694626|0.00|110|0.00|1370059.88|贷款
1184978922|82283.83|100|81789.55|80414.45|储蓄存款
1117307954|0.00|120|0.00|37217.91|理财
1503701780|0.00|102|0.00|144457.51|定期存款
1195546804|11827.86|130|11034.69|6474.46|基金
1206905619|0.00|121|30286.32|86502.45|TSS
1187223935|2000.00|101|2041.67|1981.28|活期存款
1153069676|0.00|103|0.00|15178.42|钱生钱
1501967770|800000.00|110|800000.00|753892.21|贷款
1512673092|11634.41|100|16865.07|19459.10|储蓄存款
1521024280|60244.60|120|60139.64|37452.03|理财
1506858323|7000.00|102|7000.00|24996.24|定期存款
1163613081|218431.04|130|207841.28|195681.33|基金
1505231474|160472.06|121|151950.29|94107.29|TSS
1340811081|17585.00|101|40772.35|49618.62|活期存款
1511952951|184796.16|103|186489.02|196924.82|钱生钱
1512090052|1250000.00|110|1250000.00|703592.81|贷款
1342022042|76.20|100|3407.05|5659.07|储蓄存款
1506696347|1050060.89|120|1050066.76|1193004.79|理财
1158058351|0.00|102|0.00|87863.14|定期存款
1127412766|0.00|130|0.00|4820.57|基金
1226225780|554550.00|121|552812.14|331591.96|TSS
1505729426|600.84|101|2099.96|5634.29|活期存款
1506904866|0.00|103|0.00|6707.52|钱生钱
1515862954|245000.00|110|237868.86|239565.86|贷款
1143612704|260933.85|100|228260.35|256936.13|储蓄存款
1103679394|10000000.00|120|10000000.00|10000000.00|理财
1514812324|0.00|102|34673.71|6933.83|定期存款
1506159452|0.00|130|0.00|5490.60|基金
1521385392|100050.41|121|41037.22|42962.34|TSS
1242308337|24557.51|101|21206.00|22148.09|活期存款
1514424990|0.00|103|13316.41|2432.04|钱生钱
1508317789|0.03|100|0.03|3.86|储蓄存款
1240032734|101836.58|120|101388.63|93833.71|理财
1507172020|0.00|102|0.00|7398.83|定期存款
1196339284|4837.28|130|3789.14|9412.67|基金
1516091618|30000.00|121|30000.00|30000.00|TSS
1208955416|14.26|101|14.26|14.24|活期存款
1503845097|0.00|103|0.00|5422.95|钱生钱
1264076257|604.90|100|16518.93|4862.47|储蓄存款
1507960625|0.00|120|39848.87|135714.04|理财
1511379119|0.00|102|3392.39|6697.41|定期存款
1102300048|74210.98|130|69459.70|74516.01|基金
1083875381|1266817.05|121|1143640.80|1133662.99|TSS
1506503835|379.13|101|327.94|3749.91|活期存款
1502220708|0.00|103|1714.59|2566.65|钱生钱
1339965158|85096.97|100|105737.22|104058.08|储蓄存款
1185676350|0.00|120|0.00|6303.24|理财
1197729848|167809.47|102|85056.49|63005.43|定期存款
1240724317|16334.42|130|15859.39|15808.84|基金
1257649411|0.00|121|46384.18|25603.44|TSS
1345454084|1224.19|101|13866.19|12193.15|活期存款
1133102313|0.00|103|23909.85|27499.22|钱生钱
1500115496|110474.19|100|110474.19|86356.78|储蓄存款
1506904866|0.00|120|0.00|64825.43|理财
1294449372|70000.00|102|63114.75|11526.95|定期存款
1128719578|0.00|130|0.00|8089.00|基金
1204203619|0.00|121|0.00|170917.87|TSS
1159483676|23.57|101|23.57|23.54|活期存款
1517861322|0.00|103|19184.01|12440.99|钱生钱
1304765960|2790437.22|100|650424.33|351068.54|储蓄存款
1509302647|240120.99|120|19677.09|3593.72|理财
1250955139|0.00|102|28606.41|14609.39|定期存款
1191150622|0.00|130|0.00|15782.91|基金
1294851809|0.00|121|0.00|1050539.74|TSS
1212940672|0.00|101|0.01|221.00|活期存款
1502588675|0.00|103|0.00|344.89|钱生钱
1508648472|60305.89|100|47089.26|11159.59|储蓄存款
1133102313|100644.38|120|82231.30|92800.59|理财
1520892614|50210.89|102|3292.52|601.33|定期存款
1509982297|15000.00|130|6113.19|12644.76|基金
1500312775|0.00|121|19162.42|51577.37|TSS
1133993944|8634.18|101|9859.72|4959.72|活期存款
1502524836|0.00|103|0.00|5343.25|钱生钱
1507171708|198674.47|100|195533.24|287658.02|储蓄存款
1516567786|50206.03|120|116693.60|163461.39|理财
1500790429|271024.41|102|270971.62|243148.67|定期存款
1504254252|0.10|130|0.10|290.47|基金
1506395025|200999.45|121|174909.62|187555.11|TSS
1283946896|2904.90|101|11808.51|12983.05|活期存款
1508067953|0.00|103|104828.54|72481.79|钱生钱
1503280737|1235207.05|100|278806.46|429231.50|储蓄存款
1314840513|151080.14|120|142658.34|125024.32|理财
1511072931|0.00|102|0.00|35550.34|定期存款
1519317866|1486.18|130|1483.85|2614.42|基金
1513817622|110295.07|121|107457.28|122373.83|TSS
1180895635|15390.97|101|18425.19|33717.70|活期存款
1227229009|0.00|103|0.00|173.25|钱生钱
1263843367|20264.21|100|20264.21|20235.33|储蓄存款
1261417739|302221.64|120|352827.13|419841.46|理财
1519157760|0.00|102|4390.60|801.88|定期存款
1505012684|79.33|130|4540.85|16432.51|基金
1513682311|293270.25|121|292102.30|191606.90|TSS
1500449896|24595.73|101|24519.65|15874.20|活期存款
1200300371|0.00|103|0.00|1058.06|钱生钱
1253040653|80238.25|100|75476.85|57764.79|储蓄存款
1211518506|505017.81|120|502983.56|367943.11|理财
1506751706|133184.24|102|62576.83|11428.70|定期存款
1264272334|162435.61|130|154865.33|77644.19|基金
1511371025|178538.25|121|167762.23|163924.53|TSS
1340859984|100000.00|101|87518.75|87090.14|活期存款
1502545818|0.00|103|83709.43|50304.61|钱生钱
1144631282|784.97|100|2175.06|1235.58|储蓄存款
1506630315|50086.30|120|41296.67|31866.91|理财
1506493956|20000.00|102|40333.68|26713.60|定期存款
1503712957|69130.01|130|66720.17|78082.45|基金
1192166329|1724046.75|121|1574659.47|1157996.71|TSS
1121279204|35298.89|101|13345.45|2484.54|活期存款
1261417739|152194.77|103|99364.83|49284.73|钱生钱
1501487027|50000.45|100|54205.42|15917.58|储蓄存款
1195546804|0.00|120|0.00|10505.64|理财
1101671702|0.00|102|0.00|30437.93|定期存款
1503087892|255825.00|130|154039.10|78844.05|基金
1500114473|0.00|121|103682.82|89446.92|TSS
1229257121|2326.88|101|8151.86|27148.19|活期存款
1508063499|0.00|103|46281.54|9111.91|钱生钱
1335457625|39359.57|100|39615.31|16489.87|储蓄存款
1207879869|0.00|120|79759.12|38852.10|理财
1510123650|139229.27|102|134262.43|40356.40|定期存款
1142226943|0.00|130|0.00|158.95|基金
1142365829|0.00|121|138281.30|35415.89|TSS
1212974437|2000.00|101|1735.12|4432.39|活期存款
1509224173|0.00|103|821.23|6625.70|钱生钱
1283489302|0.98|100|17164186.37|4015086.95|储蓄存款
1100461838|0.00|120|14754.10|51736.53|理财
1190400400|0.00|102|11246.75|2640.87|定期存款
1312776902|173733.00|130|165636.21|78937.24|基金
1506242827|90286.64|121|55534.36|36638.04|TSS
1155176860|1767.30|101|63462.62|22718.75|活期存款
1506630315|0.00|103|9278.85|4887.84|钱生钱
1512960873|76077.87|100|76077.87|17792.46|储蓄存款
1177110041|211137.83|120|185526.04|89803.01|理财
1142132596|578030.67|102|578030.67|570796.62|定期存款
1506156631|20031.91|130|15752.88|6132.57|基金
1506738742|0.00|121|23770.49|60928.14|TSS
1505986671|39081.58|101|73198.64|35138.06|活期存款
1518866334|91151.86|103|82045.15|50020.34|钱生钱
1187346012|21066.28|100|22559.38|24343.16|储蓄存款
1160737106|0.00|120|26229.51|197502.61|理财
1266192183|170635.54|102|170635.54|169574.70|定期存款
1127463414|11961.46|130|18967.58|18202.88|基金
1510505795|0.00|121|0.00|29273.07|TSS
1510740943|151276.93|101|161302.70|218081.27|活期存款
1520414160|0.00|103|39871.14|42761.63|钱生钱
1159284937|1942.49|100|1256.64|1943.24|储蓄存款
1092724612|0.00|120|0.00|121315.48|理财
1222811321|0.00|102|0.00|176646.71|定期存款
1277571897|0.00|130|0.00|482.15|基金
1245736173|312924.30|121|298820.30|266081.25|TSS
1137671153|4638.89|101|2400.76|2076.02|活期存款
1515655438|0.00|103|34697.38|16595.88|钱生钱
1517862428|162.76|100|15855.68|10647.53|储蓄存款
1236846801|162877.27|120|162305.63|151133.08|理财
1252346457|0.00|102|18074.57|13468.46|定期存款
1253990412|58429.78|130|51061.24|16570.56|基金
1511404811|0.00|121|44584.20|51744.78|TSS
1344258280|520667.13|101|902230.62|632185.94|活期存款
1323735577|1605516.00|103|1990151.42|2463183.99|钱生钱
1184593241|4833.69|100|15610.84|8117.16|储蓄存款
1514708875|0.00|120|0.00|79551.74|理财
1510791724|0.00|102|0.00|21891.65|定期存款
1235840282|99046.84|130|56841.52|10381.24|基金
1267974320|0.00|121|0.00|33730.27|TSS
1246567365|531.08|101|531.08|104655.85|活期存款
1236846801|0.00|103|0.00|1089.47|钱生钱
1261286818|0.00|100|0.82|6724.87|储蓄存款
1506041721|501834.04|120|472200.97|396891.32|理财
1166139957|0.00|102|0.00|3110.28|定期存款
1166671109|5727804.76|130|5682308.70|7508278.79|基金
1169604406|0.00|121|233753.06|194764.26|TSS
1269963067|1621.53|101|1621.53|22328.80|活期存款
1052653283|53905.50|103|53903.39|59931.13|钱生钱
1200634498|309.59|100|15066.59|5764.00|储蓄存款
1513909868|119148.34|120|119166.44|158712.30|理财
1261801781|150000.00|102|90983.61|16616.77|定期存款
1518648456|76044.58|130|79682.65|53424.50|基金
1500085082|0.00|121|0.00|5971.87|TSS
1503799808|10599.86|101|11243.24|23527.72|活期存款
1514708875|0.00|103|0.00|3584.83|钱生钱
1503165472|6371.48|100|51629.85|52654.78|储蓄存款
1506770905|100502.19|120|254252.64|176313.51|理财
1512687777|0.00|102|114.75|6786.55|定期存款
1520282785|12873.85|130|1656.10|302.46|基金
1510652330|0.00|121|62531.00|42897.43|TSS
1189689663|869280.51|101|877472.67|1581426.66|活期存款
1506041721|0.00|103|34733.89|15698.62|钱生钱
1280182059|11162207.34|100|11365920.45|11283136.59|储蓄存款
1113703008|256098.63|120|255009.59|240330.21|理财
1078102004|0.00|102|0.00|101685.40|定期存款
1511399459|0.00|130|0.00|2277.12|基金
1518104969|152478.90|121|151837.81|109024.67|TSS
1507602637|12141.15|101|31820.22|57582.81|活期存款
1506770905|203977.32|103|20354.06|38675.71|钱生钱
1131101826|32459.66|100|32459.66|47231.41|储蓄存款
1229370053|0.00|120|0.00|76172.59|理财
1520176384|0.00|102|0.00|7200.93|定期存款
1154088777|43516.00|130|41474.13|38296.17|基金
1519537949|293544.11|121|381296.22|158536.17|TSS
1519755014|2000.00|101|42.87|629.93|活期存款
1113703008|0.00|103|0.00|8266.39|钱生钱
1510189181|20758.14|100|20758.14|20406.66|储蓄存款
1154960301|631150.00|120|788223.45|721383.25|理财
1507457607|0.00|102|0.00|0.00|定期存款
1272618667|83556.64|130|79419.69|80113.24|基金
1165576716|0.00|121|0.00|202416.48|TSS
1153683950|2.57|101|2.57|4968.53|活期存款
1056755229|0.00|103|0.00|4096.04|钱生钱
1201946011|1473.90|100|25690.77|11825.85|储蓄存款
1161830249|201467.53|120|166305.65|34268.48|理财
1091944732|0.00|102|0.00|18790.75|定期存款
1520483699|0.00|130|7511.01|4420.31|基金
1157818735|203413.84|121|202538.49|179584.85|TSS
1512983098|108.87|101|108.87|8566.38|活期存款
