核心客户号|金融资产余额|金融资产代码|金融资产余额季日均|金融资产余额年日均|金融资产描述
1115361527|484807.62|100|452665.76|452665.76|储蓄存款
1508404619|2432254.53|120|519828.95|519828.95|理财
1248245201|0.00|102|1215.34|1215.34|定期存款
1521859005|300000.00|114|300000.00|300000.00|消费贷款
1515758367|15247.45|130|14753.16|14753.16|基金
1310163569|202419.73|121|201398.90|201398.90|TSS
1256247810|172358.50|150|92634.85|92634.85|第三方存管
1510082797|2000.00|101|12923.29|12923.29|活期存款
1344244813|700000.00|111|700000.00|700000.00|商贷通
1113611100|0.00|103|9252.90|9252.90|钱生钱
1510856308|2147.59|131|2142.81|2142.81|一般基金
1272594294|2470000.00|110|2470000.00|2470000.00|贷款
1238816191|25893.22|100|28163.88|28163.88|储蓄存款
1516049637|403831.23|120|377408.57|377408.57|理财
1520896929|0.00|102|0.00|0.00|定期存款
1522402114|0.00|114|0.00|0.00|消费贷款
1101457583|114042.05|130|110750.99|110750.99|基金
1506397683|0.00|121|5976.38|5976.38|TSS
1101275794|5616.52|150|5611.73|5611.73|第三方存管
1519283351|40.11|101|17.12|17.12|活期存款
1511952450|1470014.29|111|1470014.29|1470014.29|商贷通
1519210417|0.00|103|29134.54|29134.54|钱生钱
1101457583|114042.05|131|110750.99|110750.99|一般基金
1273848340|1800000.00|110|1807317.07|1807317.07|贷款
1083771899|104116.66|100|104040.65|104040.65|储蓄存款
1505336813|0.00|120|50116.52|50116.52|理财
1226478898|0.00|102|53918.73|53918.73|定期存款
1286591099|0.00|114|0.00|0.00|消费贷款
1520230178|0.00|130|34164.28|34164.28|基金
1506017053|210218.14|121|233776.37|233776.37|TSS
1293910380|1.78|150|2276.23|2276.23|第三方存管
1519341801|120.01|101|2508.63|2508.63|活期存款
1320553701|0.00|111|0.00|0.00|商贷通
1143042622|0.00|103|3295.24|3295.24|钱生钱
1520230178|0.00|131|34164.28|34164.28|一般基金
1501392784|2700000.00|110|2700000.00|2700000.00|贷款
1502828747|51650.28|100|51986.07|51986.07|储蓄存款
1251251618|370222.32|120|258823.57|258823.57|理财
1511353532|366403.25|102|82871.03|82871.03|定期存款
1197390872|222409.20|114|224364.54|224364.54|消费贷款
1143839357|3146699.44|130|3099766.84|3099766.84|基金
1520555824|2111220.82|121|1155595.01|1155595.01|TSS
1194984010|277.42|150|277.19|277.19|第三方存管
1197390872|116747.16|101|186368.36|186368.36|活期存款
1508591409|2000000.00|111|2000000.00|2000000.00|商贷通
1516209797|0.00|103|4322.23|4322.23|钱生钱
1143839357|3146699.44|131|3099766.84|3099766.84|一般基金
1504676968|3700000.00|110|3700000.00|3700000.00|贷款
1097126948|81.92|100|65.01|65.01|储蓄存款
1506043288|0.00|120|368976.64|368976.64|理财
1509729806|0.00|102|0.00|0.00|定期存款
1515030331|612083.38|114|616773.41|616773.41|消费贷款
1063405499|29.77|130|29.48|29.48|基金
1513914552|0.00|121|37134.15|37134.15|TSS
1215326204|3.18|150|3.18|3.18|第三方存管
1154868564|7796.56|101|25120.41|25120.41|活期存款
1523707640|800000.00|111|800000.00|800000.00|商贷通
1519708045|0.00|103|14475.54|14475.54|钱生钱
1063405499|29.77|131|29.48|29.48|一般基金
1344258205|0.00|110|30548.79|30548.79|贷款
1515913036|430972.96|100|313493.86|313493.86|储蓄存款
1521073419|20000.00|120|20000.00|20000.00|理财
1505122204|0.00|102|0.00|0.00|定期存款
1521403688|60266.32|114|74746.04|74746.04|消费贷款
1281172309|52890.54|130|52736.68|52736.68|基金
1516384564|0.00|121|20316.28|20316.28|TSS
1519212641|60000.00|150|42195.12|42195.12|第三方存管
1154872365|141458.12|101|119075.56|119075.56|活期存款
1207025691|0.00|103|90396.53|90396.53|钱生钱
1281172309|52890.54|131|52736.68|52736.68|一般基金
1347127859|0.00|110|3292.68|3292.68|贷款
1514101732|134.30|100|1427.93|1427.93|储蓄存款
1226478898|411001.79|120|330551.25|330551.25|理财
1504940366|399740.55|102|373167.46|373167.46|定期存款
1516763789|681869.68|114|397239.69|397239.69|消费贷款
1122229296|7494.83|130|7103.60|7103.60|基金
1513894299|601409.66|121|352603.27|352603.27|TSS
1132304205|262.74|150|262.51|262.51|第三方存管
1330012526|2119.29|101|11461.73|11461.73|活期存款
1505336813|97434.81|103|39349.38|39349.38|钱生钱
1122229296|7494.83|131|7103.60|7103.60|一般基金
1142407850|700000.00|110|904878.05|904878.05|贷款
1506605000|40696.37|100|40674.73|40674.73|储蓄存款
1510815572|0.00|120|64237.28|64237.28|理财
1513114683|100000.00|102|25341.84|25341.84|定期存款
1521171993|284446.09|114|285497.23|285497.23|消费贷款
1512339028|23810.11|130|21873.94|21873.94|基金
1276204769|180034.35|121|180058.67|180058.67|TSS
1245495604|9.70|150|2673.76|2673.76|第三方存管
1212551416|7065.99|101|137998.02|137998.02|活期存款
1101704117|0.00|103|0.00|0.00|钱生钱
1512339028|23810.11|131|21873.94|21873.94|一般基金
1320553701|2080000.00|110|1860487.80|1860487.80|贷款
1506580659|103020.70|100|102945.50|102945.50|储蓄存款
1208088055|101579.73|120|183238.67|183238.67|理财
1514944641|0.00|102|785.95|785.95|定期存款
1283273400|50329.24|130|41218.30|41218.30|基金
1519273238|100000.00|121|326027.69|326027.69|TSS
1174882875|50140.02|150|8695.87|8695.87|第三方存管
1327949430|6.12|101|3061.73|3061.73|活期存款
1245310677|0.00|103|0.00|0.00|钱生钱
1283273400|50329.24|131|41218.30|41218.30|一般基金
1343114330|2700000.00|110|3187804.88|3187804.88|贷款
1510082797|117986.67|100|86831.69|86831.69|储蓄存款
1259114482|332369.42|120|288668.02|288668.02|理财
1519532297|106223.68|102|93401.78|93401.78|定期存款
1222331813|6807.99|130|1318.39|1318.39|基金
1514469975|411031.91|121|123323.03|123323.03|TSS
1501382532|21919.74|150|96725.06|96725.06|第三方存管
1204543489|363.26|101|1820.36|1820.36|活期存款
1511201855|0.00|103|5549.81|5549.81|钱生钱
1222331813|6807.99|131|1318.39|1318.39|一般基金
1190647916|3000000.00|110|3000000.00|3000000.00|贷款
1117663887|266200.98|100|249027.48|249027.48|储蓄存款
1515153895|0.00|120|71229.07|71229.07|理财
1510478432|100000.00|102|100000.00|100000.00|定期存款
1506771721|35343.38|130|35264.72|35264.72|基金
1278755872|0.00|121|73196.24|73196.24|TSS
1513279049|84472.81|150|46173.58|46173.58|第三方存管
1225545431|3.21|101|177.03|177.03|活期存款
1349741613|0.00|103|0.00|0.00|钱生钱
1506771721|35343.38|131|35264.72|35264.72|一般基金
1101683224|895805.20|110|591687.05|591687.05|贷款
1500881510|96222.27|100|25953.84|25953.84|储蓄存款
1504940366|0.00|120|29384.48|29384.48|理财
1523214348|298097.36|102|84697.97|84697.97|定期存款
1142195621|0.00|130|0.00|0.00|基金
1509835091|130803.61|121|99772.21|99772.21|TSS
1164096446|497.96|150|59259.94|59259.94|第三方存管
1503068636|158371.62|101|64318.84|64318.84|活期存款
1509361593|4032.65|103|22762.88|22762.88|钱生钱
1142195621|0.00|131|0.00|0.00|一般基金
1148216290|4400000.00|110|6132682.93|6132682.93|贷款
1272241869|40838.80|100|31712.05|31712.05|储蓄存款
1503793265|252237.61|120|230459.40|230459.40|理财
1515558524|0.00|102|320599.16|320599.16|定期存款
1224381929|18728.70|130|17545.48|17545.48|基金
1502610834|3966009.04|121|3238630.48|3238630.48|TSS
1214250179|9701.94|150|14499.98|14499.98|第三方存管
1331832465|82195.49|101|82135.49|82135.49|活期存款
1516355429|125.46|103|4945.01|4945.01|钱生钱
1224381929|18728.70|131|17545.48|17545.48|一般基金
1519193325|555289.60|110|557667.79|557667.79|贷款
1160094788|100.48|100|141.59|141.59|储蓄存款
1235078258|60407.59|120|292407.39|292407.39|理财
1505534564|0.00|102|54204.31|54204.31|定期存款
1153111393|102466.43|130|101686.89|101686.89|基金
1152888217|0.00|121|95794.89|95794.89|TSS
1500152640|808.26|150|1666.19|1666.19|第三方存管
1345477914|69528.83|101|152329.25|152329.25|活期存款
1208088055|0.00|103|6991.52|6991.52|钱生钱
1317863994|125498.56|131|84761.31|84761.31|一般基金
1502723683|700000.00|110|700000.00|700000.00|贷款
1501111004|142109.40|100|239568.55|239568.55|储蓄存款
1242505212|61047.21|120|319801.36|319801.36|理财
1508452041|393570.62|102|384294.56|384294.56|定期存款
1165256907|80585.30|130|449477.65|449477.65|基金
1330012526|100226.44|121|90812.64|90812.64|TSS
1313802266|1000.13|150|999.30|999.30|第三方存管
1308289255|1517.20|101|50869.83|50869.83|活期存款
1154079597|0.00|103|43277.79|43277.79|钱生钱
1165256907|80585.30|131|449477.65|449477.65|一般基金
1505146755|3430000.00|110|3751951.22|3751951.22|贷款
1217935757|890.76|100|34115.43|34115.43|储蓄存款
1515790705|0.00|120|77705.21|77705.21|理财
1100388460|223492.14|102|219330.78|219330.78|定期存款
1113258650|1281.71|130|1232.09|1232.09|基金
1505349990|0.00|121|187498.83|187498.83|TSS
1293710917|11.62|150|11.61|11.61|第三方存管
1311103661|157619.25|101|144945.45|144945.45|活期存款
1518509368|304.24|103|304.24|304.24|钱生钱
1113258650|1281.71|131|1232.09|1232.09|一般基金
1328638705|600000.00|110|665853.66|665853.66|贷款
1087462879|4700.94|100|47812.95|47812.95|储蓄存款
1513114683|0.00|120|74671.50|74671.50|理财
1509661246|0.00|102|6913.48|6913.48|定期存款
1516313518|15114.76|130|10765.90|10765.90|基金
1228708758|141069.28|121|136826.35|136826.35|TSS
1520696473|1.01|150|1.01|1.01|第三方存管
1502723683|20000.47|101|24166.79|24166.79|活期存款
1515153895|0.00|103|719.94|719.94|钱生钱
1516313518|15114.76|131|10765.90|10765.90|一般基金
1509301021|5800000.00|110|5800000.00|5800000.00|贷款
1280194875|206000.00|100|206000.00|206000.00|储蓄存款
1093365526|50991.51|120|111671.82|111671.82|理财
1523159941|40000.00|102|55307.66|55307.66|定期存款
1511463330|0.00|130|0.00|0.00|基金
1160045656|101208.22|121|100664.52|100664.52|TSS
1334639302|3560.04|150|3557.21|3557.21|第三方存管
1210538532|7589.85|101|8648.01|8648.01|活期存款
1519152829|0.00|103|3639.89|3639.89|钱生钱
1511463330|0.00|131|0.00|0.00|一般基金
1501426475|1167000.00|110|1167000.00|1167000.00|贷款
1502030563|24140.14|100|31812.21|31812.21|储蓄存款
1180575158|23635713.70|120|23938079.39|23938079.39|理财
1507133649|0.00|102|188936.80|188936.80|定期存款
1510834277|111488.19|130|110285.98|110285.98|基金
1212551416|331890.95|121|193724.18|193724.18|TSS
1501811961|46458.43|150|6190.68|6190.68|第三方存管
1505146755|8294.84|101|136892.77|136892.77|活期存款
1344408933|177181.38|103|133183.33|133183.33|钱生钱
1153111393|102466.43|131|101686.89|101686.89|一般基金
1209578164|1388348.15|110|1400854.01|1400854.01|贷款
1154868564|7796.56|100|30908.56|30908.56|储蓄存款
1514198180|0.00|120|51847.43|51847.43|理财
1298529600|5375.00|102|73467.62|73467.62|定期存款
1521944758|0.00|130|0.00|0.00|基金
1510253434|50437.67|121|46551.79|46551.79|TSS
1501872294|1366.20|150|1365.04|1365.04|第三方存管
1304419523|109276.17|101|52194.14|52194.14|活期存款
1523039089|99632.73|103|2430.07|2430.07|钱生钱
1510834277|111488.19|131|110285.98|110285.98|一般基金
1500135207|0.00|110|0.00|0.00|贷款
1154872365|241458.12|100|239197.51|239197.51|储蓄存款
1504918233|150583.15|120|284414.81|284414.81|理财
1129819825|0.00|102|164600.63|164600.63|定期存款
1109704374|686.04|130|719.88|719.88|基金
1123596839|1300774.66|121|1009834.34|1009834.34|TSS
1253948077|67.89|150|67.83|67.83|第三方存管
1166688753|1822.32|101|1820.99|1820.99|活期存款
1180872436|399457.53|103|400190.92|400190.92|钱生钱
1521944758|0.00|131|0.00|0.00|一般基金
1176832522|689015.89|110|689015.89|689015.89|贷款
1330012526|2119.29|100|11461.73|11461.73|储蓄存款
1151786524|351096.99|120|308585.91|308585.91|理财
1512617775|75465.89|102|6442.21|6442.21|定期存款
1523024218|3125.34|130|2509.78|2509.78|基金
1176503374|0.00|121|185788.22|185788.22|TSS
1500023009|0.00|150|439.11|439.11|第三方存管
1328638705|168752.06|101|112999.51|112999.51|活期存款
1509489934|0.00|103|14918.50|14918.50|钱生钱
1523024218|3125.34|131|2509.78|2509.78|一般基金
1121700816|323414.49|110|326190.65|326190.65|贷款
1212551416|7065.99|100|176778.51|176778.51|储蓄存款
1099828083|0.00|120|23048.78|23048.78|理财
1509835091|0.00|102|28969.86|28969.86|定期存款
1317863994|125498.56|130|84761.31|84761.31|基金
1513798613|51065.21|121|50798.90|50798.90|TSS
1151412930|1698.67|150|1697.21|1697.21|第三方存管
1142235074|164.95|101|97252.31|97252.31|活期存款
1220882042|532384.59|103|2158854.79|2158854.79|钱生钱
1510673630|0.00|131|0.00|0.00|一般基金
1500631550|456430.06|110|716698.87|716698.87|贷款
1086586861|52062.70|100|52062.65|52062.65|储蓄存款
1523405896|2846278.12|120|4343738.25|4343738.25|理财
1523556660|0.00|102|33361.55|33361.55|定期存款
1510673630|0.00|130|0.00|0.00|基金
1340978826|100780.27|121|97100.67|97100.67|TSS
1295966006|0.08|150|0.00|0.00|第三方存管
1511388647|34424.64|101|31429.94|31429.94|活期存款
1500043263|0.00|103|0.00|0.00|钱生钱
1286989845|1005.90|131|965.39|965.39|一般基金
1234030097|0.00|110|0.00|0.00|贷款
1204543489|35363.26|100|36820.36|36820.36|储蓄存款
1520555824|2111220.82|120|1155595.01|1155595.01|理财
1500097030|28694.90|102|27409.11|27409.11|定期存款
1286989845|1005.90|130|965.39|965.39|基金
1181151063|121051.56|121|105832.43|105832.43|TSS
1151600223|7852.04|150|8800.05|8800.05|第三方存管
1343063631|2003.31|101|4588.35|4588.35|活期存款
1174171279|1410.54|103|23461.63|23461.63|钱生钱
1147870543|230030.19|131|214999.17|214999.17|一般基金
1225545431|977538.75|110|979363.85|979363.85|贷款
1225545431|3.21|100|177.03|177.03|储蓄存款
1055891036|360824.55|120|290293.32|290293.32|理财
1522951912|0.00|102|39063.57|39063.57|定期存款
1147870543|230030.19|130|214999.17|214999.17|基金
1510693631|70000.00|121|197189.95|197189.95|TSS
1520942173|35708.33|150|190279.42|190279.42|第三方存管
1521703042|2018.53|101|23206.05|23206.05|活期存款
1513803402|0.00|103|49042.34|49042.34|钱生钱
1267836541|0.00|131|0.00|0.00|一般基金
1157389571|0.00|110|0.00|0.00|贷款
1519734872|118098.99|100|20857.09|20857.09|储蓄存款
1502610834|3966009.04|120|3238630.48|3238630.48|理财
1506237268|50000.00|102|17752.71|17752.71|定期存款
1267836541|0.00|130|0.00|0.00|基金
1521033204|511580.30|121|168187.00|168187.00|TSS
1304419523|11353.97|150|1961.63|1961.63|第三方存管
1505457185|40045.89|101|51137.03|51137.03|活期存款
1519087505|104098.10|103|51977.80|51977.80|钱生钱
1152531796|100419.87|131|100204.96|100204.96|一般基金
1500594113|900000.00|110|900000.00|900000.00|贷款
1331832465|82195.49|100|82135.49|82135.49|储蓄存款
1501058473|404113.70|120|387347.45|387347.45|理财
1512796055|15645.65|102|15639.00|15639.00|定期存款
1152531796|100419.87|130|100204.96|100204.96|基金
1282986376|658871.78|121|655847.78|655847.78|TSS
1337085580|1.01|150|3658.79|3658.79|第三方存管
1503217604|0.97|101|117.97|117.97|活期存款
1180575158|0.00|103|98805.28|98805.28|钱生钱
1157245640|534077.18|131|522280.75|522280.75|一般基金
1271461596|3000000.00|110|3000000.00|3000000.00|贷款
1345477914|69528.83|100|152329.25|152329.25|储蓄存款
1509009650|0.00|120|48575.49|48575.49|理财
1117663887|225597.03|102|217263.36|217263.36|定期存款
1157245640|534077.18|130|522280.75|522280.75|基金
1522363233|401971.79|121|313162.71|313162.71|TSS
1272241869|30.82|150|30.79|30.79|第三方存管
1235970632|15.07|101|581.32|581.32|活期存款
1504918233|119201.99|103|61407.94|61407.94|钱生钱
1245401435|0.00|131|7682926.83|7682926.83|一般基金
1522653987|0.00|110|0.00|0.00|贷款
1308289255|1517.20|100|50869.83|50869.83|储蓄存款
1504223188|1016992.77|120|932360.61|932360.61|理财
1513905546|0.00|102|55667.56|55667.56|定期存款
1245401435|0.00|130|7682926.83|7682926.83|基金
1515321714|60958.03|121|60645.12|60645.12|TSS
1500062043|27984.21|150|6400.54|6400.54|第三方存管
1177188497|9379.53|101|9372.68|9372.68|活期存款
1100388460|159163.78|103|40221.04|40221.04|钱生钱
1204623173|99034.40|131|65109.30|65109.30|一般基金
1500758099|1500000.00|110|1500000.00|1500000.00|贷款
1311103661|361425.92|100|348634.83|348634.83|储蓄存款
1340978826|100780.27|120|97100.67|97100.67|理财
1505995599|30112.50|102|30171.53|30171.53|定期存款
1204623173|99034.40|130|65109.30|65109.30|基金
1236473954|60034.52|121|45445.09|45445.09|TSS
1522428019|2001.52|101|2000.06|2000.06|活期存款
1514617524|95217.43|103|104902.00|104902.00|钱生钱
1270066396|224077.42|131|260327.74|260327.74|一般基金
1249499884|3000000.00|110|3000000.00|3000000.00|贷款
1502723683|20000.47|100|24166.79|24166.79|储蓄存款
1509975912|3806382.47|120|3636675.98|3636675.98|理财
1513204024|85495.00|102|85495.00|85495.00|定期存款
1270066396|224077.42|130|260327.74|260327.74|基金
1518862371|80039.45|121|80101.00|80101.00|TSS
1235794040|33969.84|101|33945.04|33945.04|活期存款
1506017053|0.00|103|0.00|0.00|钱生钱
1171121741|201252.12|131|548609.03|548609.03|一般基金
1275104438|2000000.00|110|2000000.00|2000000.00|贷款
1210538532|7589.85|100|8648.01|8648.01|储蓄存款
1151600223|442970.80|120|387767.80|387767.80|理财
1190522524|73.75|102|34111.68|34111.68|定期存款
1171121741|201252.12|130|548609.03|548609.03|基金
1279224131|500208.90|121|152230.91|152230.91|TSS
1500881510|4178.79|101|12814.76|12814.76|活期存款
1520555824|0.00|103|236523.01|236523.01|钱生钱
1093189717|0.00|131|0.00|0.00|一般基金
1290224207|796758.87|110|946055.59|946055.59|贷款
1505146755|8294.84|100|136892.77|136892.77|储蓄存款
1500152640|730366.00|120|395832.97|395832.97|理财
1509461371|90000.00|102|90000.00|90000.00|定期存款
1093189717|0.00|130|0.00|0.00|基金
1518931818|0.00|121|74731.35|74731.35|TSS
1114900350|10804.94|101|14006.00|14006.00|活期存款
1518812944|0.00|103|1581.56|1581.56|钱生钱
1089088700|18684.21|131|17740.14|17740.14|一般基金
1502536191|200000.00|110|200000.00|200000.00|贷款
1304419523|109276.17|100|52194.14|52194.14|储蓄存款
1515913036|0.00|120|65925.20|65925.20|理财
1151598564|0.00|102|13791.87|13791.87|定期存款
1089088700|18684.21|130|17740.14|17740.14|基金
1503616834|203605.48|121|202562.47|202562.47|TSS
1500135207|882035.89|101|194007.14|194007.14|活期存款
1090757040|0.00|103|293823.67|293823.67|钱生钱
1109704374|686.04|131|719.88|719.88|一般基金
1213642723|105730.61|110|107203.82|107203.82|贷款
1166688753|116822.32|100|116820.99|116820.99|储蓄存款
1228708758|141069.28|120|136826.35|136826.35|理财
1513914552|340000.00|102|364133.68|364133.68|定期存款
1297438540|8236.23|130|6627.59|6627.59|基金
1292441596|200985.07|121|184883.60|184883.60|TSS
1523993578|3527.18|101|27013.07|27013.07|活期存款
1099890106|0.00|103|0.00|0.00|钱生钱
1297438540|8236.23|131|6627.59|6627.59|一般基金
1258931056|0.00|110|800060.97|800060.97|贷款
1328638705|168752.06|100|112999.51|112999.51|储蓄存款
1294320328|2902412.60|120|2859849.86|2859849.86|理财
1513894299|0.00|102|56862.29|56862.29|定期存款
1506296239|24397.23|130|23961.61|23961.61|基金
1519734872|0.00|121|36754.75|36754.75|TSS
1516763789|54.96|101|13718.09|13718.09|活期存款
1514102512|174681.96|103|373778.41|373778.41|钱生钱
1506296239|24397.23|131|23961.61|23961.61|一般基金
1344408933|5440000.00|110|5440000.00|5440000.00|贷款
1166939130|105342.24|100|106052.33|106052.33|储蓄存款
1515758367|116850.60|120|126134.95|126134.95|理财
1506158428|181791.63|102|220094.19|220094.19|定期存款
1513188731|30577.86|130|30509.82|30509.82|基金
1508704227|160150.79|121|77446.42|77446.42|TSS
1521828934|74.57|101|127.60|127.60|活期存款
1501058473|0.00|103|52151.21|52151.21|钱生钱
1150300159|0.00|131|0.00|0.00|一般基金
1519471073|600000.00|110|600000.00|600000.00|贷款
1515431172|23917.57|100|21789.93|21789.93|储蓄存款
1178258167|60135.86|120|48797.06|48797.06|理财
1505941341|0.00|102|0.00|0.00|定期存款
1185028710|28177.67|130|27224.24|27224.24|基金
1521499496|60083.84|121|9518.84|9518.84|TSS
1521403688|1658.41|101|3985.39|3985.39|活期存款
1519273238|211989.14|103|67269.54|67269.54|钱生钱
1513188731|30577.86|131|30509.82|30509.82|一般基金
1500758652|600000.00|110|731707.32|731707.32|贷款
1343063631|239110.34|100|139995.92|139995.92|储蓄存款
1512617775|0.00|120|65236.82|65236.82|理财
1272733029|115271.88|102|983167.76|983167.76|定期存款
1514341755|1046576.48|130|792787.22|792787.22|基金
1255415480|120046.03|121|120036.44|120036.44|TSS
1521066867|80.51|101|113.02|113.02|活期存款
1278755872|0.00|103|28222.94|28222.94|钱生钱
1185028710|28177.67|131|27224.24|27224.24|一般基金
1500647187|650000.00|110|650000.00|650000.00|贷款
1305461433|191549.63|100|1217625.65|1217625.65|储蓄存款
1513798613|51065.21|120|50798.90|50798.90|理财
1509686554|64093.64|102|64676.59|64676.59|定期存款
1150300159|0.00|130|0.00|0.00|基金
1522343744|450225.62|121|465285.85|465285.85|TSS
1524122404|426.31|101|10688.15|10688.15|活期存款
1157354390|0.00|103|0.00|0.00|钱生钱
1514341755|1046576.48|131|792787.22|792787.22|一般基金
1338152765|0.00|110|0.00|0.00|贷款
1502841136|87664.07|100|68428.59|68428.59|储蓄存款
1506900604|101368.63|120|100830.48|100830.48|理财
1506602854|0.00|102|0.00|0.00|定期存款
1520222552|72430.82|130|70955.84|70955.84|基金
1206226542|201799.45|121|192888.36|192888.36|TSS
1242505212|5911.44|101|7008.72|7008.72|活期存款
1258380245|0.00|103|0.00|0.00|钱生钱
1520222552|72430.82|131|70955.84|70955.84|一般基金
1503106091|700000.00|110|700000.00|700000.00|贷款
1505457185|40045.89|100|60796.29|60796.29|储蓄存款
1521033204|511580.30|120|168187.00|168187.00|理财
1506245417|0.00|102|0.00|0.00|定期存款
1193485276|20027.75|130|10376.31|10376.31|基金
1502848157|100573.01|121|91717.32|91717.32|TSS
1119754580|76768.47|101|76711.85|76711.85|活期存款
1512274703|4924.90|103|266930.84|266930.84|钱生钱
1193485276|20027.75|131|10376.31|10376.31|一般基金
1122031871|178587.64|110|180720.95|180720.95|贷款
1149078961|11844.47|100|25946.22|25946.22|储蓄存款
1282986376|658871.78|120|655847.78|655847.78|理财
1297693094|136541.56|102|136003.75|136003.75|定期存款
1129385083|49667.88|130|13345.56|13345.56|基金
1511709886|51045.48|121|50779.18|50779.18|TSS
1158164035|10408.77|101|10959.52|10959.52|活期存款
1265594486|0.00|103|2490.70|2490.70|钱生钱
1129385083|49667.88|131|13345.56|13345.56|一般基金
1503214600|1000000.00|110|1000000.00|1000000.00|贷款
1235970632|15.07|100|28057.64|28057.64|储蓄存款
1522951912|640376.99|120|46843.06|46843.06|理财
1507022965|61078.76|102|61078.76|61078.76|定期存款
1120040003|0.00|130|31326.39|31326.39|基金
1505785915|0.00|121|183811.96|183811.96|TSS
1180872436|4241.05|101|3504.50|3504.50|活期存款
1514177393|708987.19|103|520438.12|520438.12|钱生钱
1120040003|0.00|131|31326.39|31326.39|一般基金
1512182389|1300000.00|110|1300000.00|1300000.00|贷款
1243788071|120000.00|100|146829.27|146829.27|储蓄存款
1229202073|0.00|120|29305.51|29305.51|理财
1506903218|101630.35|102|101510.91|101510.91|定期存款
1505932912|51790.33|130|51675.06|51675.06|基金
1123919577|201966.03|121|246199.33|246199.33|TSS
1511577093|23000.00|101|14300.47|14300.47|活期存款
1151600223|0.00|103|31757.84|31757.84|钱生钱
1505932912|51790.33|131|51675.06|51675.06|一般基金
1500020554|1050000.00|110|896341.46|896341.46|贷款
1177188497|9379.53|100|9372.68|9372.68|储蓄存款
1236473954|60034.52|120|45445.09|45445.09|理财
1519417327|73018.39|102|64245.05|64245.05|定期存款
1506659714|29644.28|130|28562.62|28562.62|基金
1504197885|0.00|121|606481.00|606481.00|TSS
1253250646|28.30|101|28.28|28.28|活期存款
1221494230|0.00|103|0.00|0.00|钱生钱
1506659714|29644.28|131|28562.62|28562.62|一般基金
1514478322|900000.00|110|900000.00|900000.00|贷款
1522428019|908532.80|100|907439.91|907439.91|储蓄存款
1510693631|70000.00|120|197189.95|197189.95|理财
1513224644|0.00|102|0.00|0.00|定期存款
1343281997|6840.23|130|8177.92|8177.92|基金
1316029031|0.00|121|102897.73|102897.73|TSS
1509489934|58.56|101|129.96|129.96|活期存款
1294320328|103572.92|103|206460.71|206460.71|钱生钱
1343281997|6840.23|131|8177.92|8177.92|一般基金
1514278309|0.00|110|34146.34|34146.34|贷款
1290552805|40250.00|100|40250.00|40250.00|储蓄存款
1175453264|275075.39|120|259037.77|259037.77|理财
1507275774|20000.00|102|20000.00|20000.00|定期存款
1502483931|0.69|130|0.69|0.69|基金
1500881510|0.00|121|68775.55|68775.55|TSS
1220882042|94071.81|101|1566383.31|1566383.31|活期存款
1519418561|309020.24|103|18842.70|18842.70|钱生钱
1502483931|0.69|131|0.69|0.69|一般基金
1253770727|0.00|110|0.00|0.00|贷款
1197390872|116747.16|100|186368.35|186368.35|储蓄存款
1215326204|0.00|120|193601.19|193601.19|理财
1520480036|0.00|102|9178.10|9178.10|定期存款
1515218040|0.00|130|0.00|0.00|基金
1505760737|270135.37|121|260307.45|260307.45|TSS
1500043263|8.87|101|8.86|8.86|活期存款
1507158773|0.00|103|83959.40|83959.40|钱生钱
1515218040|0.00|131|0.00|0.00|一般基金
1512839225|2150000.00|110|2150000.00|2150000.00|贷款
1523993578|123527.18|100|76281.36|76281.36|储蓄存款
1279224131|500208.90|120|152230.91|152230.91|理财
1506292042|60627.36|102|36205.31|36205.31|定期存款
1500160262|48940.00|130|47239.15|47239.15|基金
1299495955|0.00|121|563265.55|563265.55|TSS
1300902927|10288.11|101|29481.25|29481.25|活期存款
1178258167|0.00|103|3722.12|3722.12|钱生钱
1500160262|48940.00|131|47239.15|47239.15|一般基金
1249499884|0.00|110|0.00|0.00|贷款
1523667551|101125.00|100|100576.22|100576.22|储蓄存款
1190522524|231157.28|120|189035.11|189035.11|理财
1500594113|0.00|102|24934.99|24934.99|定期存款
1237378465|149371.82|130|32758.71|32758.71|基金
1226478898|411001.79|121|330551.25|330551.25|TSS
1174171279|497.56|101|3932.40|3932.40|活期存款
1218583645|175354.70|103|307947.20|307947.20|钱生钱
1237378465|149371.82|131|32758.71|32758.71|一般基金
1253733123|950000.00|110|950000.00|950000.00|贷款
1516763789|39583.73|100|59951.42|59951.42|储蓄存款
1228288240|0.00|120|556325.25|556325.25|理财
1155102287|0.00|102|7261.09|7261.09|定期存款
1515765990|30000.00|130|365.85|365.85|基金
1264778906|150643.56|121|114253.57|114253.57|TSS
1218583645|2003.05|101|4240.89|4240.89|活期存款
1511577093|0.00|103|26622.88|26622.88|钱生钱
1515765990|30000.00|131|365.85|365.85|一般基金
1205305639|1770000.00|110|1770000.00|1770000.00|贷款
1521828934|20074.57|100|20127.60|20127.60|储蓄存款
1223168582|50024.66|120|326261.08|326261.08|理财
1505930907|0.00|102|0.00|0.00|定期存款
1516044708|4015.23|130|3011.55|3011.55|基金
1500100091|351367.32|121|215455.54|215455.54|TSS
1113702354|1.22|101|1.22|1.22|活期存款
1279238865|0.00|103|0.00|0.00|钱生钱
1516044708|4015.23|131|3011.55|3011.55|一般基金
1293856897|240000.00|110|231463.42|231463.42|贷款
