核心客户号|金融资产余额|金融资产代码|金融资产余额季日均|金融资产余额年日均|金融资产描述
1516155188|219.19|130|218.72|218.72|基金
1527870554|1101129.04|121|142813.87|142813.87|TSS
1165839658|9409.91|101|5943.13|5943.13|活期存款
1511353210|100000.00|107|46341.46|46341.46|主动型负债
1507462955|0.00|103|0.00|0.00|钱生钱
1524587641|2595.41|131|1618.61|1618.61|一般基金
1512406562|50788.15|100|50576.74|50576.74|储蓄存款
1520670032|323312.66|120|303619.63|303619.63|理财
1517323789|50000.00|102|44512.19|44512.19|定期存款
1512491443|491.67|130|490.59|490.59|基金
1143049087|883028.33|121|651566.76|651566.76|TSS
1162973982|28.79|101|124.82|124.82|活期存款
1502545481|50000.00|107|16463.41|16463.41|主动型负债
1506840861|0.00|103|49709.70|49709.70|钱生钱
1512491443|491.67|131|490.59|490.59|一般基金
1511724464|108980.79|100|34457.67|34457.67|储蓄存款
1522656618|172745.55|120|166443.53|166443.53|理财
1506473311|140000.00|102|140000.00|140000.00|定期存款
1518504567|23411.42|130|19769.30|19769.30|基金
1122897578|50029.45|121|130252.44|130252.44|TSS
1504930451|370.12|101|369.85|369.85|活期存款
1506680524|100000.00|107|100000.00|100000.00|主动型负债
1526886526|0.00|103|0.00|0.00|钱生钱
1518504567|23411.42|131|19769.30|19769.30|一般基金
1513300702|260566.21|100|182024.61|182024.61|储蓄存款
1099090535|0.00|120|79853.16|79853.16|理财
1514489602|290000.00|102|124143.58|124143.58|定期存款
1179788300|0.00|130|2560975.61|2560975.61|基金
1160735648|0.00|121|154248.25|154248.25|TSS
1519806648|157.59|101|424.12|424.12|活期存款
1518777122|90000.00|107|29634.15|29634.15|主动型负债
1528522727|0.00|103|9390.78|9390.78|钱生钱
1179788300|0.00|131|2560975.61|2560975.61|一般基金
1517388429|1000020.47|100|727637.26|727637.26|储蓄存款
1521430092|0.00|120|5184.93|5184.93|理财
1515388125|130585.18|102|84362.84|84362.84|定期存款
1528091812|99068.40|130|18122.27|18122.27|基金
1131656839|595302.80|121|637757.69|637757.69|TSS
1522513065|6393.39|101|10166.52|10166.52|活期存款
1512766449|50000.00|107|50000.00|50000.00|主动型负债
1519212842|0.00|103|0.00|0.00|钱生钱
1528091812|99068.40|131|18122.27|18122.27|一般基金
1516693366|100715.04|100|40002.39|40002.39|储蓄存款
1513912535|0.00|120|8536.59|8536.59|理财
1505995559|150000.00|102|130496.17|130496.17|定期存款
1136248728|99987.17|130|32775.52|32775.52|基金
1511663225|202094.25|121|193691.74|193691.74|TSS
1528078037|43.15|101|3713.59|3713.59|活期存款
1521755053|450000.00|107|208536.59|208536.59|主动型负债
1524994373|0.00|103|119090.53|119090.53|钱生钱
1136248728|99987.17|131|32775.52|32775.52|一般基金
1504728238|160005.33|100|11707.51|11707.51|储蓄存款
1527820566|100438.90|120|45220.97|45220.97|理财
1510799818|50000.00|102|50000.00|50000.00|定期存款
1501047834|14192.66|130|13887.36|13887.36|基金
1104452403|0.00|121|13018.47|13018.47|TSS
1525022331|3008.18|101|3005.98|3005.98|活期存款
1507161157|50000.00|107|50000.00|50000.00|主动型负债
1523825249|303733.56|103|47562.91|47562.91|钱生钱
1501047834|14192.66|131|13887.36|13887.36|一般基金
1519669883|151468.26|100|56348.81|56348.81|储蓄存款
1506648424|0.00|120|7806.64|7806.64|理财
1060552069|474055.74|102|1103199.16|1103199.16|定期存款
1500054520|178718.22|130|177617.60|177617.60|基金
1520671881|0.00|121|39306.67|39306.67|TSS
1500016363|1803.12|101|871.42|871.42|活期存款
1507116218|50000.00|107|16463.41|16463.41|主动型负债
1522394380|0.00|103|188414.48|188414.48|钱生钱
1500054520|178718.22|131|177617.60|177617.60|一般基金
1525496540|230179.36|100|273366.68|273366.68|储蓄存款
1516155188|50486.16|120|48404.92|48404.92|理财
1503712957|400000.00|102|378121.32|378121.32|定期存款
1330863959|298465.35|130|221062.39|221062.39|基金
1520322045|0.00|121|45429.49|45429.49|TSS
1108609179|46209.59|101|122627.53|122627.53|活期存款
1506162932|50000.00|107|50000.00|50000.00|主动型负债
1527150869|0.00|103|295123.29|295123.29|钱生钱
1236754053|186404.16|131|179264.03|179264.03|一般基金
1506323653|280.77|100|464.25|464.25|储蓄存款
1122897578|50029.45|120|130252.44|130252.44|理财
1524242516|350000.00|102|292353.17|292353.17|定期存款
1514987195|0.00|130|0.00|0.00|基金
1526173199|0.00|121|14640.87|14640.87|TSS
1215813690|35015.04|101|22178.88|22178.88|活期存款
1519249192|50000.00|107|16463.41|16463.41|主动型负债
1525479684|0.00|103|0.00|0.00|钱生钱
1514987195|0.00|131|0.00|0.00|一般基金
1528647255|200015.20|100|14634.33|14634.33|储蓄存款
1290116558|0.00|120|27597.79|27597.79|理财
1337137457|280940.14|102|412946.50|412946.50|定期存款
1148278896|86289.98|130|84212.24|84212.24|基金
1274304076|1700125.54|121|1482096.80|1482096.80|TSS
1519863355|12.63|101|12.62|12.62|活期存款
1526250386|70000.00|107|30731.71|30731.71|主动型负债
1520904553|0.00|103|25912.88|25912.88|钱生钱
1148278896|86289.98|131|84212.24|84212.24|一般基金
1272464231|1293207.69|100|1280660.15|1280660.15|储蓄存款
1520487387|0.00|120|1829.42|1829.42|理财
1516675418|70000.00|102|64711.40|64711.40|定期存款
1515239514|0.00|130|0.00|0.00|基金
1128240561|2001049.32|121|269295.29|269295.29|TSS
1526730832|5003.29|101|672.86|672.86|活期存款
1509322432|50000.00|107|35365.85|35365.85|主动型负债
1528646520|0.00|103|55365.85|55365.85|钱生钱
1515239514|0.00|131|0.00|0.00|一般基金
1508554888|190741.49|100|84014.21|84014.21|储蓄存款
1525420082|506645.21|120|503926.71|503926.71|理财
1052652917|2945689.68|102|2566566.84|2566566.84|定期存款
1515600927|9048.01|130|14417.25|14417.25|基金
1500098110|575057.10|121|608075.72|608075.72|TSS
1255153155|10519.19|101|20668.55|20668.55|活期存款
1526741920|50000.00|107|47560.98|47560.98|主动型负债
1522866075|0.00|103|27505.42|27505.42|钱生钱
1515600927|9048.01|131|14417.25|14417.25|一般基金
1324713994|860195.43|100|593163.40|593163.40|储蓄存款
1520494857|50000.00|120|170478.42|170478.42|理财
1516736395|100000.00|102|116946.66|116946.66|定期存款
1516786673|0.00|130|0.00|0.00|基金
1518693919|175000.00|121|175000.00|175000.00|TSS
1503788491|8819.56|101|4671.06|4671.06|活期存款
1518256289|200000.00|107|65853.66|65853.66|主动型负债
1526161920|0.00|103|0.00|0.00|钱生钱
1212344024|100557.23|131|91696.91|91696.91|一般基金
1520144197|142842.72|100|115705.95|115705.95|储蓄存款
1320641661|60056.55|120|49488.55|49488.55|理财
1525243887|100000.00|102|35324.78|35324.78|定期存款
1212344024|100557.23|130|91696.91|91696.91|基金
1525713717|150050.14|121|9147.87|9147.87|TSS
1517198413|2039.83|101|7279.70|7279.70|活期存款
1517323789|50000.00|107|44512.20|44512.20|主动型负债
1510365306|0.00|103|25734.82|25734.82|钱生钱
1516786673|0.00|131|0.00|0.00|一般基金
1519846603|500006.81|100|500006.80|500006.80|储蓄存款
1519109862|301808.22|120|227688.72|227688.72|理财
1201062889|100000.00|102|48094.07|48094.07|定期存款
1165626240|170084.66|121|102902.77|102902.77|TSS
1525366205|1760.00|101|2537.43|2537.43|活期存款
1506473311|140000.00|107|140000.00|140000.00|主动型负债
1525601208|0.00|103|23803.12|23803.12|钱生钱
1099757185|100010.84|100|100010.83|100010.83|储蓄存款
1523825249|0.00|120|388523.37|388523.37|理财
1502721511|50000.00|102|50000.00|50000.00|定期存款
1514985138|2000.00|121|2000.00|2000.00|TSS
1522376782|32.09|101|1055.65|1055.65|活期存款
1506484172|200000.00|107|173170.73|173170.73|主动型负债
1525033832|249996.80|103|38128.75|38128.75|钱生钱
1512128065|150214.88|100|71734.11|71734.11|储蓄存款
1526679271|0.00|120|250630.14|250630.14|理财
1515533035|50000.00|102|48823.50|48823.50|定期存款
1188363370|200626.85|121|151503.62|151503.62|TSS
1522727011|850.40|101|1247.28|1247.28|活期存款
1514489602|290000.00|107|114390.24|114390.24|主动型负债
1528651361|0.00|103|5975.61|5975.61|钱生钱
1507122240|690470.60|100|408043.60|408043.60|储蓄存款
1211731318|0.00|120|55706.56|55706.56|理财
1506654719|17079.75|102|17079.75|17079.75|定期存款
1527835289|50024.66|121|39058.97|39058.97|TSS
1526168517|1.25|101|1.25|1.25|活期存款
1515388125|50000.00|107|35365.85|35365.85|主动型负债
1526324469|0.00|103|40205.67|40205.67|钱生钱
1511213717|250029.88|100|187844.59|187844.59|储蓄存款
1527150869|570880.69|120|180892.73|180892.73|理财
1507375756|147396.00|102|147048.29|147048.29|定期存款
1162006815|365447.83|121|363607.03|363607.03|TSS
1521813022|348.47|101|1361.47|1361.47|活期存款
1505995559|150000.00|107|106097.56|106097.56|主动型负债
1505502505|0.00|103|61288.91|61288.91|钱生钱
1515644896|600237.82|100|454198.84|454198.84|储蓄存款
1521805425|0.00|120|267896.82|267896.82|理财
1519876420|50000.00|102|16463.41|16463.41|定期存款
1142408223|0.00|121|8759.50|8759.50|TSS
1513473255|21.49|101|1179.04|1179.04|活期存款
1510799818|50000.00|107|50000.00|50000.00|主动型负债
1525481949|0.00|103|0.00|0.00|钱生钱
1524898896|490398.90|100|427425.35|427425.35|储蓄存款
1505502505|0.00|120|275977.95|275977.95|理财
1135522717|140000.00|102|87733.70|87733.70|定期存款
1516535713|0.00|121|20938.21|20938.21|TSS
1502087482|66.66|101|30731.44|30731.44|活期存款
1060552069|390000.00|107|888414.63|888414.63|主动型负债
1525079291|0.00|103|60534.03|60534.03|钱生钱
1216759998|118473.55|100|119292.74|119292.74|储蓄存款
1519276174|70041.71|120|64450.66|64450.66|理财
1221401476|50000.00|102|132343.52|132343.52|定期存款
1521992881|0.00|121|100271.80|100271.80|TSS
1520215494|787.76|101|1635.96|1635.96|活期存款
1524242516|350000.00|107|287195.12|287195.12|主动型负债
1524558568|0.00|103|0.00|0.00|钱生钱
1512241086|2.65|100|9208.14|9208.14|储蓄存款
1253090211|390625.68|120|412426.43|412426.43|理财
1510174853|600000.00|102|582820.01|582820.01|定期存款
1104187157|630560.22|121|602920.12|602920.12|TSS
1526114718|9.09|101|9.08|9.08|活期存款
1337137457|230000.00|107|344634.15|344634.15|主动型负债
1520480630|0.00|103|0.00|0.00|钱生钱
1161872187|53039.84|100|53564.46|53564.46|储蓄存款
1243245809|220131.10|120|342947.93|342947.93|理财
1526742442|345090.00|102|390799.39|390799.39|定期存款
1505879652|201439.86|121|181272.20|181272.20|TSS
1514647318|9.49|101|13427.87|13427.87|活期存款
1516675418|70000.00|107|58170.73|58170.73|主动型负债
1520385622|0.00|103|26890.52|26890.52|钱生钱
1181428179|54667.99|100|54664.58|54664.58|储蓄存款
1525033832|110707.93|120|314721.67|314721.67|理财
1101423384|184893.55|102|99219.12|99219.12|定期存款
1502043404|50214.52|121|22609.37|22609.37|TSS
1515710923|397.26|101|2909.40|2909.40|活期存款
1052652917|2800000.00|107|1285365.85|1285365.85|主动型负债
1522970199|1343735.81|103|132727.45|132727.45|钱生钱
1521674893|166931.43|100|209800.78|209800.78|储蓄存款
1298542630|50156.71|120|16489.21|16489.21|理财
1503788491|0.00|102|0.00|0.00|定期存款
1258154333|261984.33|121|396480.97|396480.97|TSS
1526007405|2931.64|101|1210.99|1210.99|活期存款
1516736395|100000.00|107|86585.37|86585.37|主动型负债
1520385204|0.00|103|0.00|0.00|钱生钱
1228355592|140017.77|100|122224.62|122224.62|储蓄存款
1337102935|200814.18|120|198731.43|198731.43|理财
1518501669|50000.00|102|50000.00|50000.00|定期存款
1515648849|60024.66|121|19119.44|19119.44|TSS
1506320573|21371.26|101|7769.37|7769.37|活期存款
1525243887|100000.00|107|32926.83|32926.83|主动型负债
1524762345|0.00|103|0.00|0.00|钱生钱
1161256055|221050.55|100|137757.03|137757.03|储蓄存款
1160789664|0.00|120|12195.63|12195.63|理财
1505873157|150000.00|102|69512.20|69512.20|定期存款
1331959411|231580.38|121|217355.96|217355.96|TSS
1327117237|28935.54|101|16897.29|16897.29|活期存款
1201062889|100000.00|107|39024.39|39024.39|主动型负债
1504085952|0.00|103|36282.38|36282.38|钱生钱
1519109862|505384.35|100|578178.07|578178.07|储蓄存款
1510395419|0.00|120|55213.71|55213.71|理财
1331543305|1082519.57|102|299229.82|299229.82|定期存款
1525021018|150036.44|121|14025.84|14025.84|TSS
1526610753|21233.78|101|23303.46|23303.46|活期存款
1502721511|50000.00|107|50000.00|50000.00|主动型负债
1272223584|0.00|103|55949.02|55949.02|钱生钱
1504357474|77733.92|100|53464.13|53464.13|储蓄存款
1507726371|201890.41|120|226056.49|226056.49|理财
1524917920|100000.00|102|100000.00|100000.00|定期存款
1013353916|0.00|121|390494.14|390494.14|TSS
1274623149|2000.00|101|3741.59|3741.59|活期存款
1515533035|50000.00|107|44512.20|44512.20|主动型负债
1504923480|2320.03|103|264879.32|264879.32|钱生钱
1500094138|60938.73|100|22317.54|22317.54|储蓄存款
1524216544|0.00|120|6582297.80|6582297.80|理财
1148587049|600000.00|102|310975.61|310975.61|定期存款
1521805425|121916.05|121|66332.77|66332.77|TSS
1520685888|0.27|101|356.18|356.18|活期存款
1507375756|60000.00|107|60000.00|60000.00|主动型负债
1507563273|0.00|103|46076.87|46076.87|钱生钱
1526126832|117265.53|100|211301.04|211301.04|储蓄存款
1287519769|253004.52|120|488261.84|488261.84|理财
1513208007|300000.00|102|283444.41|283444.41|定期存款
1188553458|102486.16|121|134795.16|134795.16|TSS
1524266690|586.16|101|976.03|976.03|活期存款
1519876420|50000.00|107|16463.41|16463.41|主动型负债
1506401625|0.00|103|46044.54|46044.54|钱生钱
1514759851|62035.00|100|61609.28|61609.28|储蓄存款
1512372803|969719.56|120|1584876.97|1584876.97|理财
1500506304|301974.47|102|234901.30|234901.30|定期存款
1526007443|302409.87|121|238852.06|238852.06|TSS
1507832680|7740.02|101|14065.39|14065.39|活期存款
1135522717|140000.00|107|64878.05|64878.05|主动型负债
1508588292|0.00|103|19060.16|19060.16|钱生钱
1232680634|10060981.57|100|862024.00|862024.00|储蓄存款
1223336805|671886.80|120|556108.20|556108.20|理财
1521252624|300000.00|102|212067.42|212067.42|定期存款
1524800281|302708.22|121|289462.62|289462.62|TSS
1524995737|2061.68|101|3092.79|3092.79|活期存款
1510174853|600000.00|107|497560.98|497560.98|主动型负债
1505746054|0.00|103|25221.65|25221.65|钱生钱
1526791572|50004.08|100|50003.27|50003.27|储蓄存款
1503039958|250452.05|120|208037.13|208037.13|理财
1504828965|2400000.00|102|1999756.10|1999756.10|定期存款
1165839658|0.00|121|147359.35|147359.35|TSS
1520252783|1856.38|101|18383.28|18383.28|活期存款
1526742442|290000.00|107|290000.00|290000.00|主动型负债
1231184647|3806.21|103|108221.10|108221.10|钱生钱
1337102935|346443.76|100|348082.70|348082.70|储蓄存款
1522346090|0.00|120|8642.58|8642.58|理财
1167284005|1433641.72|102|503771.90|503771.90|定期存款
1226283819|150872.33|121|96704.56|96704.56|TSS
1195352094|50953.21|101|9083.49|9083.49|活期存款
1101423384|180000.00|107|79024.39|79024.39|主动型负债
1517618105|0.00|103|14184.88|14184.88|钱生钱
1510395419|102987.37|100|59184.95|59184.95|储蓄存款
1305884917|260961.48|120|121685.61|121685.61|理财
1525903395|50000.00|102|20051.33|20051.33|定期存款
1253406520|50321.78|121|45876.87|45876.87|TSS
1508520553|198.99|101|5379.49|5379.49|活期存款
1518501669|50000.00|107|50000.00|50000.00|主动型负债
1510166014|0.00|103|7350.47|7350.47|钱生钱
1524216544|3001015.28|100|960775.88|960775.88|储蓄存款
1524715907|50491.51|120|49139.20|49139.20|理财
1509287843|160000.00|102|96746.56|96746.56|定期存款
1153930358|774883.86|121|805505.08|805505.08|TSS
1509376945|9101.58|101|7446.55|7446.55|活期存款
1505873157|150000.00|107|69512.20|69512.20|主动型负债
1522148807|0.00|103|21865.16|21865.16|钱生钱
1206014034|225177.19|100|349637.75|349637.75|储蓄存款
1110609012|341188.60|120|575106.67|575106.67|理财
1212046301|0.00|102|0.00|0.00|定期存款
1153062189|302981.10|121|290460.41|290460.41|TSS
1513864868|305.63|101|474.57|474.57|活期存款
1331543305|1000000.00|107|12195.12|12195.12|主动型负债
1204382706|0.00|103|15089.79|15089.79|钱生钱
1308674921|107065.91|100|107064.40|107064.40|储蓄存款
1506542553|262929.41|120|280860.25|280860.25|理财
1518651869|50000.00|102|50488.04|50488.04|定期存款
1525727351|0.00|121|55397.66|55397.66|TSS
1500155879|59669.76|101|17547.88|17547.88|活期存款
1524917920|100000.00|107|100000.00|100000.00|主动型负债
1508238337|0.00|103|0.00|0.00|钱生钱
1520433118|341003.63|100|247627.56|247627.56|储蓄存款
1506559250|152839.32|120|152057.05|152057.05|理财
1153439583|50000.00|102|154909.46|154909.46|定期存款
1515906884|0.00|121|49439.92|49439.92|TSS
1246228666|221917.37|101|588760.78|588760.78|活期存款
1513208007|300000.00|107|223170.73|223170.73|主动型负债
1525060801|0.00|103|0.00|0.00|钱生钱
1261800848|50465.35|100|86841.75|86841.75|储蓄存款
1524931960|0.00|120|103698.60|103698.60|理财
1512406562|50000.00|102|50000.00|50000.00|定期存款
1213187864|130449.30|121|115050.25|115050.25|TSS
1522234209|11.76|101|3838.79|3838.79|活期存款
1500506304|300000.00|107|232926.83|232926.83|主动型负债
1523402071|0.00|103|118771.27|118771.27|钱生钱
1513319128|204765.78|100|98893.95|98893.95|储蓄存款
1506946873|162108.93|120|260515.25|260515.25|理财
1511724464|106980.79|102|27577.69|27577.69|定期存款
1520863958|100595.89|121|62380.43|62380.43|TSS
1520762825|2000.00|101|4039.04|4039.04|活期存款
1521252624|300000.00|107|199390.24|199390.24|主动型负债
1261398284|98435.35|103|7202.59|7202.59|钱生钱
1513068292|400515.89|100|315557.85|315557.85|储蓄存款
1229058841|201770.14|120|265811.69|265811.69|理财
1513300702|250000.00|102|179334.35|179334.35|定期存款
1507886544|634040.24|121|713875.21|713875.21|TSS
1510823749|766.76|101|1010.08|1010.08|活期存款
1504828965|2300000.00|107|1899756.10|1899756.10|主动型负债
1509410049|0.00|103|53564.53|53564.53|钱生钱
1008519285|76304.01|100|33280.46|33280.46|储蓄存款
1511289042|836585.06|120|772629.87|772629.87|理财
1226283819|800000.00|102|370731.71|370731.71|定期存款
1516516136|50000.00|121|50000.00|50000.00|TSS
1519372940|1.80|101|2628.15|2628.15|活期存款
1167284005|200000.00|107|200000.00|200000.00|主动型负债
1527304310|0.00|103|9269.26|9269.26|钱生钱
1523738844|80011.03|100|80011.02|80011.02|储蓄存款
1317246264|100443.49|120|109714.55|109714.55|理财
1517388429|1000000.00|102|723189.06|723189.06|定期存款
1521355240|150089.38|121|10978.88|10978.88|TSS
1521117098|4639.18|101|5586.57|5586.57|活期存款
1525903395|50000.00|107|16463.41|16463.41|主动型负债
1526433151|0.00|103|2552.04|2552.04|钱生钱
1287564180|565261.26|100|392831.04|392831.04|储蓄存款
1287564180|457590.82|120|626857.85|626857.85|理财
1516693366|100000.00|102|38535.37|38535.37|定期存款
1513979342|50747.95|121|50495.51|50495.51|TSS
1507118766|8385.22|101|10084.04|10084.04|活期存款
1509287843|160000.00|107|82073.17|82073.17|主动型负债
1512362115|0.00|103|13286.44|13286.44|钱生钱
1510428469|100723.11|100|41562.24|41562.24|储蓄存款
1511266554|0.00|120|53241.69|53241.69|理财
1504728238|160000.00|102|1951.22|1951.22|定期存款
1521611411|0.00|121|102507.43|102507.43|TSS
1519697775|2102.83|101|2101.30|2101.30|活期存款
1518651869|50000.00|107|47560.98|47560.98|主动型负债
1525559440|1779.46|103|20721.28|20721.28|钱生钱
1505921127|120863.27|100|120678.87|120678.87|储蓄存款
1214024771|0.00|120|32897.04|32897.04|理财
1519669883|150000.00|102|53064.60|53064.60|定期存款
1108568638|151676.71|121|147379.80|147379.80|TSS
1513717269|5050.41|101|3767.47|3767.47|活期存款
1153439583|50000.00|107|16463.41|16463.41|主动型负债
1131141179|0.00|103|0.00|0.00|钱生钱
1500337781|130974.24|100|130973.53|130973.53|储蓄存款
1526797336|50339.66|120|35485.98|35485.98|理财
1525496540|228176.86|102|271081.65|271081.65|定期存款
1213619050|50194.38|121|20772.01|20772.01|TSS
1505992774|9184.53|101|5826.19|5826.19|活期存款
1512406562|50000.00|107|50000.00|50000.00|主动型负债
1505061816|0.00|103|2415.04|2415.04|钱生钱
1309008859|150.28|100|151.51|151.51|储蓄存款
1126436158|2364259.18|120|733428.37|733428.37|理财
1528647255|200000.00|102|14512.19|14512.19|定期存款
1500054520|171504.62|121|155940.39|155940.39|TSS
1519837253|26546.38|101|11625.09|11625.09|活期存款
1511724464|50000.00|107|16463.41|16463.41|主动型负债
1527729837|245.67|103|65677.41|65677.41|钱生钱
1524800255|190118.73|100|166157.72|166157.72|储蓄存款
1519393171|180000.00|120|180000.00|180000.00|理财
1272464231|1266782.83|102|1254076.90|1254076.90|定期存款
1512198314|20000.00|121|24634.15|24634.15|TSS
1510013603|5584.63|101|3724.93|3724.93|活期存款
1513300702|250000.00|107|113292.68|113292.68|主动型负债
1519149231|98982.25|103|14243.98|14243.98|钱生钱
1502386258|552405.17|100|546925.80|546925.80|储蓄存款
1241822087|1604906.47|120|1481895.01|1481895.01|理财
1324713994|860000.00|102|591873.70|591873.70|定期存款
1336331512|891403.16|121|1103517.92|1103517.92|TSS
1514385061|1971.73|101|2306.48|2306.48|活期存款
1226283819|800000.00|107|370731.71|370731.71|主动型负债
1513850958|0.00|103|0.00|0.00|钱生钱
1142872493|515264.27|100|338797.38|338797.38|储蓄存款
1090180586|0.00|120|191373.43|191373.43|理财
1520144197|140000.00|102|113026.18|113026.18|定期存款
1502117295|50005.75|121|4168.22|4168.22|TSS
1524643335|19.86|101|14624.77|14624.77|活期存款
1517388429|1000000.00|107|439024.39|439024.39|主动型负债
1523085446|291164.88|103|306548.15|306548.15|钱生钱
1215218481|150058.40|100|70465.66|70465.66|储蓄存款
1519418715|0.00|120|20167.10|20167.10|理财
1519846603|500000.00|102|500000.00|500000.00|定期存款
1247429406|100595.89|121|62380.43|62380.43|TSS
1526947864|28.35|101|298.63|298.63|活期存款
1516693366|100000.00|107|32926.83|32926.83|主动型负债
1507197257|128886.09|103|34897.08|34897.08|钱生钱
1525500400|120001.53|100|177333.42|177333.42|储蓄存款
1523186040|250029.45|120|6097.92|6097.92|理财
1099757185|100000.00|102|100000.00|100000.00|定期存款
1251158089|745905.28|121|741985.10|741985.10|TSS
1142149527|50138.70|101|14459.59|14459.59|活期存款
1504728238|160000.00|107|1951.22|1951.22|主动型负债
1515416121|0.00|103|4951.22|4951.22|钱生钱
1221123097|283009.65|100|263682.86|263682.86|储蓄存款
1506692376|500410.28|120|212397.08|212397.08|理财
1173646402|100000.00|102|46069.24|46069.24|定期存款
1506552713|0.00|121|17266.85|17266.85|TSS
1521575131|10998.91|101|4114.12|4114.12|活期存款
1519669883|150000.00|107|49390.24|49390.24|主动型负债
1203959683|0.00|103|9565.49|9565.49|钱生钱
1508334944|51898.27|100|92141.82|92141.82|储蓄存款
1142135742|0.00|120|82788.42|82788.42|理财
1522073722|2507031.46|102|2230045.79|2230045.79|定期存款
1509899376|100533.28|121|90613.74|90613.74|TSS
1524668013|9.19|101|9.18|9.18|活期存款
1525496540|150000.00|107|165243.90|165243.90|主动型负债
1230915344|95937.57|103|258424.80|258424.80|钱生钱
1229515015|400111.92|100|173412.32|173412.32|储蓄存款
1520147203|651697.67|120|788348.65|788348.65|理财
1528019237|60000.00|102|24829.34|24829.34|定期存款
1519445304|70008.25|121|130006.16|130006.16|TSS
1521216612|64.67|101|4718.12|4718.12|活期存款
1528647255|200000.00|107|2439.02|2439.02|主动型负债
1519861816|84.56|103|84.58|84.58|钱生钱
1510466504|50598.13|100|50597.70|50597.70|储蓄存款
1502087482|100929.18|120|239665.97|239665.97|理财
1519577694|120000.00|102|109711.09|109711.09|定期存款
1273957409|0.00|121|109765.42|109765.42|TSS
1501191807|18051.74|101|75712.84|75712.84|活期存款
1272464231|1160000.00|107|1085609.76|1085609.76|主动型负债
1316966155|4663.87|103|13019.12|13019.12|钱生钱
1185100034|180009.24|100|142062.60|142062.60|储蓄存款
1506182371|90796.56|120|79374.10|79374.10|理财
1502047643|400000.00|102|4878.05|4878.05|定期存款
1516330757|0.00|121|10740.65|10740.65|TSS
1517609602|1254.62|101|7515.09|7515.09|活期存款
1324713994|860000.00|107|398536.59|398536.59|主动型负债
1501849986|0.00|103|1195.12|1195.12|钱生钱
1097700153|1229120.80|100|362285.42|362285.42|储蓄存款
1514603910|50070.68|120|7932.43|7932.43|理财
1196455424|120000.00|102|120000.00|120000.00|定期存款
1506569328|0.00|121|20238.55|20238.55|TSS
1520011720|2.20|101|5754.57|5754.57|活期存款
1520144197|140000.00|107|104634.15|104634.15|主动型负债
1313780156|0.00|103|0.00|0.00|钱生钱
1103142422|100009.58|100|102524.29|102524.29|储蓄存款
1229515015|0.00|120|231275.80|231275.80|理财
1170066912|420000.00|102|510975.61|510975.61|定期存款
1513323158|80276.49|121|29318.87|29318.87|TSS
1505979579|9360.15|101|3747.61|3747.61|活期存款
1519846603|500000.00|107|500000.00|500000.00|主动型负债
1191827459|0.00|103|16243.22|16243.22|钱生钱
1291929757|567310.49|100|371530.17|371530.17|储蓄存款
1522376782|151018.97|120|187175.15|187175.15|理财
1223336805|250000.00|102|115853.66|115853.66|定期存款
1096376205|355810.06|121|353977.57|353977.57|TSS
1506272099|133.62|101|133.52|133.52|活期存款
1099757185|100000.00|107|100000.00|100000.00|主动型负债
1511352673|252138.05|103|38021.15|38021.15|钱生钱
1527935371|300091.13|100|128076.51|128076.51|储蓄存款
1505740278|50005.82|120|1219.58|1219.58|理财
1519755045|300000.00|102|299938.61|299938.61|定期存款
1262663727|291153.64|121|1184519.57|1184519.57|TSS
1511580455|34456.63|101|32897.52|32897.52|活期存款
1173646402|100000.00|107|32926.83|32926.83|主动型负债
1238356941|0.00|103|3671.94|3671.94|钱生钱
1526941402|300790.50|100|373020.80|373020.80|储蓄存款
1278707389|0.00|120|119185.29|119185.29|理财
1506648931|50000.00|102|71755.85|71755.85|定期存款
1500140472|380860.47|121|728811.32|728811.32|TSS
1506797953|17921.84|101|27351.77|27351.77|活期存款
1522073722|2500000.00|107|2175121.95|2175121.95|主动型负债
1505117493|0.00|103|21256.04|21256.04|钱生钱
1511353210|572443.98|100|121410.50|121410.50|储蓄存款
1160049492|0.00|120|54204.24|54204.24|理财
1506840861|152515.97|102|153434.77|153434.77|定期存款
1520694963|300957.81|121|294352.14|294352.14|TSS
1526662954|90817.11|101|56342.79|56342.79|活期存款
1528019237|60000.00|107|19756.10|19756.10|主动型负债
1520092464|0.00|103|19377.88|19377.88|钱生钱
1511294630|6364.03|100|112990.01|112990.01|储蓄存款
1320816198|400600.67|120|187158.20|187158.20|理财
1505274859|300000.00|102|300000.00|300000.00|定期存款
1506551827|70450.49|121|114357.42|114357.42|TSS
1513980879|36842.21|101|30085.81|30085.81|活期存款
1519577694|120000.00|107|99512.20|99512.20|主动型负债
1523397567|0.13|103|13437.47|13437.47|钱生钱
1502545481|50861.04|100|35346.86|35346.86|储蓄存款
1352005783|304423.56|120|302892.33|302892.33|理财
1259099322|5768935.79|102|5440022.37|5440022.37|定期存款
1522656618|172745.55|121|166443.53|166443.53|TSS
1509002008|3486.54|101|7229.44|7229.44|活期存款
1524900334|50000.00|107|50000.00|50000.00|主动型负债
1521250668|0.00|103|0.00|0.00|钱生钱
1506680524|100306.18|100|100476.33|100476.33|储蓄存款
1312134929|560807.88|120|557909.08|557909.08|理财
1508466954|100000.00|102|93292.68|93292.68|定期存款
1099090535|0.00|121|79853.16|79853.16|TSS
