核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1522141161|2015/6/19|2015/6/19|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1179344295|2008/12/15|2012/5/25|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1258566700|2016/3/1|2016/3/21|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1218446796|2015/9/28|2016/2/24|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1521722156|2015/6/10|2015/6/10|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1093487790|2013/8/22|2013/8/22|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1503091405|2014/5/30|2014/5/30|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1511746695|2014/7/27|2014/7/27|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1282860553|2011/8/16|2011/8/16|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1515103844|2014/11/14|2015/11/14|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1507050846|2014/3/4|2014/3/4|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1506190798|2015/6/2|2015/6/2|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1507498629|2014/3/17|2014/3/17|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1500392593|2014/5/12|2014/5/12|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1512115310|2014/8/9|2014/8/9|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1523456871|2015/7/31|2015/7/31|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1176724197|2014/8/4|2016/3/10|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1213680864|2010/10/6|2015/10/21|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1164951080|2013/3/20|2013/3/20|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1506028268|2014/1/4|2014/1/4|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1095122561|2011/7/7|2016/2/22|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1159648840|2015/2/11|2016/1/25|101171|互助基金|二级担保方式，C009 且未结清
1295979651|2013/6/30|2013/6/30|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1522782814|2015/6/30|2015/6/30|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1512269059|2014/8/15|2015/8/22|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1504758175|2014/12/1|2014/12/1|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1113718066|2012/5/3|2012/5/3|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1165456933|2014/6/25|2015/6/16|101171|互助基金|二级担保方式，C009 且未结清
1292622709|2013/7/10|2013/7/10|101142|共同担保贷款|二级担保方式，A005、A006、A007、A008且未结清
1226971187|2015/4/24|2015/4/24|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1508883257|2016/2/29|2016/2/29|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1344258280|2013/2/1|2013/2/1|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1509979902|2014/6/3|2014/6/3|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1507940244|2015/12/8|2016/3/9|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1522401143|2015/6/18|2015/6/18|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1094459608|2012/1/17|2012/1/17|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1168464735|2008/12/24|2013/8/13|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1317520647|2012/6/27|2012/6/27|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1506769556|2014/2/20|2014/2/20|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1513933289|2014/10/8|2014/10/10|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1178641096|2014/9/22|2014/9/22|20110|外汇买卖|客户签约我行外汇买卖产品，即视为客户持有该产品
1336680214|2013/6/15|2014/11/26|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1506856154|2014/2/24|2014/2/24|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1508617811|2016/2/25|2016/2/25|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1143101825|2012/12/10|2012/12/10|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1344921118|2016/3/14|2016/3/14|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1512507186|2014/8/23|2014/8/23|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1501066741|2013/11/26|2013/11/26|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1522399314|2015/12/21|2016/1/20|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1501361739|2013/6/19|2016/1/27|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1516346524|2015/1/6|2015/3/23|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1250740263|2010/8/24|2012/12/3|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1261865285|2015/1/27|2015/12/8|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1510008746|2014/6/18|2014/6/18|20110|外汇买卖|客户签约我行外汇买卖产品，即视为客户持有该产品
1512556217|2014/8/25|2014/8/25|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1249808596|2010/8/11|2010/8/11|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1501573675|2014/9/12|2015/9/11|101171|互助基金|二级担保方式，C009 且未结清
1500324911|2013/4/11|2013/4/11|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1505073563|2015/7/31|2015/7/31|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1265826788|2013/1/17|2013/1/17|101142|共同担保贷款|二级担保方式，A005、A006、A007、A008且未结清
1506223029|2014/6/30|2016/1/28|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1503039915|2014/8/1|2014/8/1|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1123072849|2013/8/9|2013/8/9|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1240381770|2011/4/22|2011/4/22|30108|普通信用卡(钻卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'50'
1507377934|2014/3/13|2014/3/13|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1240844139|2012/1/21|2013/2/27|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1159943120|2014/8/31|2014/8/31|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1501215850|2014/6/25|2015/6/19|101171|互助基金|二级担保方式，C009 且未结清
1501503044|2013/6/24|2013/6/24|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1302233609|2014/9/26|2015/9/25|101171|互助基金|二级担保方式，C009 且未结清
1511691336|2014/7/25|2014/7/25|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1239613806|2015/9/2|2015/9/2|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1509957387|2014/6/2|2014/6/2|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1337098810|2012/11/28|2012/11/28|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1500184866|2013/3/26|2013/3/26|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1509739998|2014/5/26|2014/5/26|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1513163457|2014/9/14|2014/9/14|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1506520700|2014/2/7|2014/2/7|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1180118163|2011/9/14|2011/9/14|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1500566110|2013/5/8|2013/5/8|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1324013671|2012/8/17|2013/7/14|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1212282938|2012/11/16|2012/11/16|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1500897587|2014/7/25|2014/7/25|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1509308913|2014/5/12|2014/8/10|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1507309343|2015/12/17|2015/12/17|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1260383704|2015/9/22|2015/9/22|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1208673516|2014/3/7|2014/3/7|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1504470246|2013/11/7|2013/11/7|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1507744206|2014/3/24|2014/3/24|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1057320544|2014/11/11|2014/11/11|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1500149195|2016/3/2|2016/3/2|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1094481151|2009/6/24|2011/9/6|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1515217153|2014/11/18|2015/4/9|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1506792868|2014/8/27|2014/8/27|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1172066076|2011/12/1|2012/4/1|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1522954429|2015/7/9|2015/7/9|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1515693218|2014/12/1|2014/12/1|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1053098140|2007/12/20|2015/12/28|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1506207143|2015/11/17|2016/1/22|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1515736391|2014/12/2|2014/12/2|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1501350959|2014/2/12|2015/10/22|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1501121554|2015/11/4|2015/11/4|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1506399519|2015/12/30|2015/12/30|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1506476828|2014/1/27|2014/1/27|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1512445347|2014/11/22|2015/9/11|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1511230423|2014/10/15|2014/10/15|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1513418394|2014/9/20|2014/9/20|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1511503695|2015/3/6|2015/3/6|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1169700016|2015/6/10|2015/6/10|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1282724653|2015/3/13|2016/3/8|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1513164101|2014/9/14|2014/9/14|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1523072328|2015/8/28|2015/8/28|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1176724197|2013/2/27|2013/2/27|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1085374078|2004/12/22|2013/2/27|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1330875452|2013/5/24|2013/5/24|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1511594837|2014/7/23|2014/7/23|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1512873749|2014/9/3|2014/9/3|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1356415839|2014/7/3|2015/7/1|101171|互助基金|二级担保方式，C009 且未结清
1501918850|2013/8/1|2013/8/1|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1263552138|2013/2/2|2013/2/2|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1522203128|2015/6/14|2015/6/14|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1247750319|2011/12/2|2014/12/19|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1235066806|2010/1/23|2010/1/23|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1165456933|2015/6/5|2015/6/5|20110|外汇买卖|客户签约我行外汇买卖产品，即视为客户持有该产品
1292622709|2013/7/10|2013/7/10|101122|商用房按揭|A105一手商业用房按揭贷款、A106二手商业用房按揭贷款、A107一手商业用房同名转按揭贷款、A108二手商业用房同名转按揭贷款，且未结清
1264855141|2014/12/6|2014/12/6|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1500081339|2013/2/28|2013/2/28|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1511415213|2015/11/16|2015/11/16|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1515951652|2014/12/8|2014/12/8|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1194437531|2015/12/24|2015/12/24|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1507689777|2014/3/22|2014/3/22|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1227731845|2015/10/15|2015/10/15|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1518328081|2016/3/21|2016/3/21|101173|互保、自然人保证贷款|二级担保方式，C006、C007 且未结清
1511405117|2014/9/3|2015/9/2|101171|互助基金|二级担保方式，C009 且未结清
1300888484|2013/3/10|2013/3/10|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1506147262|2014/7/25|2014/7/25|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1520178382|2015/3/31|2015/3/31|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1519711289|2016/2/17|2016/2/17|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1505277821|2013/12/5|2013/12/5|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1154665966|2014/7/16|2014/7/16|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1506278889|2015/11/6|2016/1/28|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1226539384|2011/12/20|2015/4/17|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1502119909|2013/7/25|2013/7/25|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1509280120|2014/5/11|2014/5/11|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1079008172|2016/1/28|2016/1/28|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1505318239|2014/1/5|2014/4/19|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1502349697|2013/12/8|2015/5/8|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1516291454|2014/12/17|2014/12/17|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1506494786|2015/2/28|2015/2/28|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1318921915|2012/11/29|2012/11/29|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1503160447|2014/2/17|2014/2/17|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1513330364|2016/1/25|2016/1/25|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1500023277|2015/10/26|2015/10/26|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1521361757|2015/5/15|2015/5/15|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1165073272|2009/12/18|2009/12/18|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1339671420|2012/12/11|2012/12/11|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1142220472|2015/11/17|2016/1/20|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1505709571|2016/3/1|2016/3/7|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1510618640|2014/6/20|2014/6/20|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1240381770|2015/2/9|2016/2/5|101171|互助基金|二级担保方式，C009 且未结清
1506505102|2014/1/29|2014/1/29|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1335540622|2014/4/22|2015/4/29|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1142968488|2013/2/16|2013/3/22|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1500021229|2013/1/15|2013/1/15|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1197619905|2014/8/28|2014/8/28|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1312288789|2015/1/8|2016/1/8|101171|互助基金|二级担保方式，C009 且未结清
1052824449|2015/7/16|2015/7/16|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1501185200|2013/6/10|2013/6/10|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1159955230|2014/11/26|2014/11/26|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1519654358|2015/3/13|2015/3/13|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1504534497|2014/3/20|2014/3/20|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1507501840|2014/3/17|2014/8/21|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1216465668|2015/5/24|2015/5/24|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1213684017|2015/3/18|2015/3/18|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1504736676|2013/12/19|2015/12/15|101171|互助基金|二级担保方式，C009 且未结清
1516554169|2014/12/26|2014/12/26|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1504114787|2013/10/25|2014/3/3|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1508316847|2014/4/9|2014/4/9|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1503687740|2013/10/2|2013/10/2|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1219418690|2014/6/4|2014/6/4|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1523255324|2016/3/5|2016/3/5|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1519469833|2015/4/30|2015/4/30|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1515071628|2014/11/13|2014/11/13|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1500975368|2013/6/1|2013/6/1|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1503388116|2013/10/16|2013/10/16|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1288609604|2012/5/2|2012/5/2|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1500352430|2013/4/23|2013/4/23|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1094481151|2012/1/29|2012/11/27|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1216402542|2009/9/8|2015/6/5|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1121830263|2013/12/26|2014/2/10|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1520970993|2015/4/29|2015/4/29|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1234272207|2011/12/22|2014/12/12|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1500327633|2016/2/23|2016/2/23|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1165061214|2012/3/18|2012/3/18|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1284048633|2014/6/18|2015/6/17|101171|互助基金|二级担保方式，C009 且未结清
1100381934|2006/10/24|2007/12/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1185544256|2012/6/22|2014/7/23|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1506228926|2014/1/15|2014/1/15|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1104186387|2010/8/16|2010/8/16|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1505735315|2013/12/21|2013/12/21|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1149746639|2012/2/14|2015/2/14|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1522377269|2015/6/18|2015/6/18|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1208364050|2012/6/20|2012/6/20|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1222439745|2010/8/12|2014/11/18|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1518522803|2015/1/19|2015/1/19|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1040797506|2014/9/17|2014/9/17|20110|外汇买卖|客户签约我行外汇买卖产品，即视为客户持有该产品
1309308798|2014/6/23|2014/6/23|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1339557275|2015/9/18|2015/9/18|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1501214484|2013/6/13|2013/6/13|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1085374078|2004/12/22|2012/7/9|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1503463749|2012/11/20|2012/11/20|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1514178351|2014/10/16|2014/10/16|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1054787416|2015/4/29|2016/2/2|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1159648840|2015/2/9|2015/2/9|20110|外汇买卖|客户签约我行外汇买卖产品，即视为客户持有该产品
1510984426|2014/6/28|2014/6/28|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1511768359|2016/1/21|2016/3/21|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1154212840|2015/6/16|2015/6/16|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1502982922|2014/2/26|2015/2/17|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1521289301|2015/5/13|2015/5/13|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1165456933|2014/6/18|2014/6/18|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1123373910|2015/6/11|2015/6/11|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1521093538|2015/5/6|2015/5/6|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1133024678|2010/6/22|2015/1/16|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1500060469|2014/5/3|2014/5/3|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1515821840|2014/12/4|2014/12/4|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1305364442|2012/7/31|2012/7/31|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1514427121|2014/10/24|2014/10/24|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1154813489|2015/8/6|2015/8/6|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1518328081|2013/7/5|2014/11/10|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1511405117|2014/7/14|2014/7/14|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1134080071|2013/8/30|2013/8/30|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1500111640|2015/3/26|2016/3/11|101171|互助基金|二级担保方式，C009 且未结清
1511600602|2014/7/22|2014/7/22|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1194028307|2013/8/7|2013/8/7|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1522978874|2015/7/9|2015/7/9|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1154665966|2014/7/1|2015/6/24|101171|互助基金|二级担保方式，C009 且未结清
1249253260|2010/8/3|2010/8/3|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1508075859|2015/3/8|2015/12/13|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
