核心客户号|金融资产余额|金融资产代码|金融资产余额季日均|金融资产余额年日均|金融资产描述
1176294489|18171.05|102|27267.42|27267.42|定期存款
1079775658|0.00|114|0.00|0.00|消费贷款
1500210557|49482.05|130|49479.56|49479.56|基金
1507348800|302980.54|121|291908.87|291908.87|TSS
1500057840|1008.52|150|32372.50|32372.50|第三方存管
1252262046|21.94|101|282.01|282.01|活期存款
1520962795|500000.00|107|514146.34|514146.34|主动型负债
1507279303|440000.00|170|440000.00|440000.00|保险
1521399752|0.00|103|0.00|0.00|钱生钱
1514719914|98949.08|131|98990.07|98990.07|一般基金
1219820952|1490000.00|110|1490000.00|1490000.00|贷款
1500210557|59189.12|100|111894.73|111894.73|储蓄存款
1175238477|4009157.27|120|3626310.85|3626310.85|理财
1524971238|0.00|102|0.00|0.00|定期存款
1121383163|1834583.33|114|1842918.36|1842918.36|消费贷款
1514719914|98949.08|130|98990.07|98990.07|基金
1515189386|110156.71|121|100672.78|100672.78|TSS
1236571180|882.73|150|23796.35|23796.35|第三方存管
1526061695|17.64|101|887.46|887.46|活期存款
1503680791|3000000.00|107|1780487.80|1780487.80|主动型负债
1340650275|2850.00|170|2850.00|2850.00|保险
1144997163|0.00|103|32360.73|32360.73|钱生钱
1525033635|4976.57|131|4962.14|4962.14|一般基金
1259517894|495555.57|110|498456.92|498456.92|贷款
1283474693|16.90|100|8572.93|8572.93|储蓄存款
1101197081|1327401.99|120|1265146.74|1265146.74|理财
1054782502|843201.81|102|554524.26|554524.26|定期存款
1509124606|50000.00|114|6707.31|6707.31|消费贷款
1512345878|7925.10|130|6483.73|6483.73|基金
1500059196|160015.12|121|95014.73|95014.73|TSS
1261402745|0.12|150|160.06|160.06|第三方存管
1192284475|1127.77|101|10533.81|10533.81|活期存款
1506844487|0.00|107|102439.02|102439.02|主动型负债
1248889887|100000.00|170|100000.00|100000.00|保险
1243806397|0.00|103|76144.73|76144.73|钱生钱
1506295374|98194.03|131|97776.77|97776.77|一般基金
1281771747|50000.00|110|57317.07|57317.07|贷款
1192284475|1127.77|100|28641.97|28641.97|储蓄存款
1135464533|1202468.08|120|813802.72|813802.72|理财
1525147719|0.00|102|0.00|0.00|定期存款
1520929643|150000.00|114|150000.00|150000.00|消费贷款
1525033635|4976.57|130|4962.14|4962.14|基金
1275334420|0.00|121|2439.02|2439.02|TSS
1344563932|216.53|150|8336.43|8336.43|第三方存管
1153439583|48.47|101|48.43|48.43|活期存款
1129931577|0.00|107|28048.78|28048.78|主动型负债
1222913128|3260.00|170|3260.00|3260.00|保险
1146907284|0.00|103|0.00|0.00|钱生钱
1336667642|33021.06|131|37288.76|37288.76|一般基金
1500281267|0.00|110|0.00|0.00|贷款
1153439583|48.47|100|48.43|48.43|储蓄存款
1512096000|0.00|120|9954.97|9954.97|理财
1143042436|0.00|102|143854.45|143854.45|定期存款
1510559537|8000000.00|114|8000000.00|8000000.00|消费贷款
1506515088|29524.28|130|29288.24|29288.24|基金
1510980331|0.00|121|114452.67|114452.67|TSS
1283770868|13638.19|150|26838.89|26838.89|第三方存管
1508980730|12.09|101|135.95|135.95|活期存款
1527418414|50000.00|107|31097.56|31097.56|主动型负债
1506992645|500000.00|170|500000.00|500000.00|保险
1264022079|0.00|103|36901.27|36901.27|钱生钱
1506515088|29524.28|131|29288.24|29288.24|一般基金
1520656227|300000.00|110|300000.00|300000.00|贷款
1506515088|481.40|100|25915.01|25915.01|储蓄存款
1099178280|302981.10|120|290460.41|290460.41|理财
1344563932|0.00|102|0.00|0.00|定期存款
1506295374|98194.03|130|97776.77|97776.77|基金
1520471651|481543.02|121|388245.59|388245.59|TSS
1283275554|18711.78|150|22193.53|22193.53|第三方存管
1269065754|443.72|101|127173.50|127173.50|活期存款
1526673961|0.00|107|45121.95|45121.95|主动型负债
1116509634|50000.00|170|50000.00|50000.00|保险
1237745806|0.00|103|14745.74|14745.74|钱生钱
1511753683|49094.77|131|48886.16|48886.16|一般基金
1224497286|0.00|110|4878.05|4878.05|贷款
1508980730|12.09|100|135.95|135.95|储蓄存款
1503675767|150004.73|120|86876.22|86876.22|理财
1512096000|0.00|102|29845.62|29845.62|定期存款
1511753683|49094.77|130|48886.16|48886.16|基金
1525439590|440169.86|121|312907.20|312907.20|TSS
1306955955|44.05|150|223.38|223.38|第三方存管
1516827477|22.63|101|345.55|345.55|活期存款
1509933528|0.00|107|15365.85|15365.85|主动型负债
1518117338|80000.00|170|80000.00|80000.00|保险
1261233650|126362.76|103|93951.76|93951.76|钱生钱
1510210413|7.84|131|7.84|7.84|一般基金
1518718200|407166.63|110|409186.96|409186.96|贷款
1269065754|443.72|100|127586.17|127586.17|储蓄存款
1292392690|1718634.69|120|1165797.35|1165797.35|理财
1217870360|82012.67|102|140549.26|140549.26|定期存款
1510210413|7.84|130|7.84|7.84|基金
1500072748|11101079.59|121|270744.87|270744.87|TSS
1234892238|50.69|150|50.65|50.65|第三方存管
1261956910|1068.29|101|1079.20|1079.20|活期存款
1235101463|180000.00|107|59268.29|59268.29|主动型负债
1110435347|6895.00|170|6895.00|6895.00|保险
1121383163|0.00|103|0.00|0.00|钱生钱
1508096481|172900.00|131|166523.17|166523.17|一般基金
1508415006|0.00|110|0.00|0.00|贷款
1516827477|22.63|100|62363.75|62363.75|储蓄存款
1506523172|120414.74|120|174625.80|174625.80|理财
1200797204|0.00|102|15853.66|15853.66|定期存款
1508096481|172900.00|130|166523.17|166523.17|基金
1508832783|0.00|121|30135.82|30135.82|TSS
1269304285|51628.87|150|38972.97|38972.97|第三方存管
1306643725|1862.60|101|4415.33|4415.33|活期存款
1508423975|0.00|107|33536.59|33536.59|主动型负债
1162338650|20000.00|170|20000.00|20000.00|保险
1219820952|0.00|103|0.00|0.00|钱生钱
1500379784|825982.45|131|824519.13|824519.13|一般基金
1150912559|52163.09|110|54534.21|54534.21|贷款
1506090658|6.30|100|16328.73|16328.73|储蓄存款
1525057925|402974.79|120|389897.87|389897.87|理财
1509014431|0.00|102|0.00|0.00|定期存款
1511625793|3178.95|130|3171.89|3171.89|基金
1525561111|0.00|121|21546.98|21546.98|TSS
1293910380|1.78|150|2276.23|2276.23|第三方存管
1509283102|13.00|101|3519.56|3519.56|活期存款
1500099551|110000.00|107|1341.46|1341.46|主动型负债
1516457148|100000.00|170|100000.00|100000.00|保险
1123376558|0.00|103|4977.79|4977.79|钱生钱
1506223056|72642.49|131|72431.81|72431.81|一般基金
1149029503|0.00|110|75609.76|75609.76|贷款
1306643725|1899.94|100|4452.68|4452.68|储蓄存款
1507253571|200626.85|120|108728.25|108728.25|理财
1513367111|0.00|102|0.00|0.00|定期存款
1500379784|825982.45|130|824519.13|824519.13|基金
1509789268|10000.00|121|10000.00|10000.00|TSS
1516829621|3720.97|150|3717.76|3717.76|第三方存管
1511030886|25.85|101|25.83|25.83|活期存款
1265614707|0.00|107|14634.15|14634.15|主动型负债
1235101463|100000.00|170|100000.00|100000.00|保险
1176724197|0.00|103|0.00|0.00|钱生钱
1500147274|49458.77|131|49479.26|49479.26|一般基金
1212046301|300000.00|110|300000.00|300000.00|贷款
1196808079|2.09|100|2.09|2.09|储蓄存款
1527556129|301815.62|120|198096.96|198096.96|理财
1508652115|100000.00|102|242333.26|242333.26|定期存款
1506223056|72642.49|130|72431.81|72431.81|基金
1243806397|1256372.49|121|1182850.87|1182850.87|TSS
1200421671|401.62|150|2227.27|2227.27|第三方存管
1506090658|6.30|101|1448.73|1448.73|活期存款
1520691230|50000.00|107|50000.00|50000.00|主动型负债
1508868404|600000.00|170|600000.00|600000.00|保险
1506344988|52414.42|103|10428.75|10428.75|钱生钱
1505908915|39249.37|131|38381.05|38381.05|一般基金
1520998271|1419642.87|110|1432817.96|1432817.96|贷款
1509283102|13.00|100|3519.56|3519.56|储蓄存款
1517607004|100313.42|120|265137.98|265137.98|理财
1178162502|0.00|102|53748.00|53748.00|定期存款
1513539219|4904.76|130|4891.99|4891.99|基金
1519412971|160896.82|121|146228.05|146228.05|TSS
1123376558|0.17|150|0.17|0.17|第三方存管
1520958736|2000.69|101|659.47|659.47|活期存款
1515672665|50000.00|107|50000.00|50000.00|主动型负债
1520556008|30000.00|170|30000.00|30000.00|保险
1098336659|0.00|103|0.00|0.00|钱生钱
1513189587|99547.38|131|99258.68|99258.68|一般基金
1166916878|144562.03|110|145938.00|145938.00|贷款
1520958736|142490.03|100|51635.53|51635.53|储蓄存款
1519734597|50024.66|120|15863.28|15863.28|理财
1143089925|732.04|102|6284.97|6284.97|定期存款
1505908915|39249.37|130|38381.05|38381.05|基金
1264022079|450542.05|121|100065.93|100065.93|TSS
1173960075|1.09|150|1.09|1.09|第三方存管
1098228797|0.00|101|0.00|0.00|活期存款
1510748498|100000.00|107|100000.00|100000.00|主动型负债
1506494432|50000.00|170|50000.00|50000.00|保险
1218424358|0.00|103|3914.22|3914.22|钱生钱
1513539219|4904.76|131|4891.99|4891.99|一般基金
1142189883|3000000.00|110|3000000.00|3000000.00|贷款
1507132935|11932.61|100|20708.72|20708.72|储蓄存款
1519937895|233017.92|120|225503.01|225503.01|理财
1145756793|0.00|102|98.10|98.10|定期存款
1513189587|99547.38|130|99258.68|99258.68|基金
1519243087|11000.00|121|11000.00|11000.00|TSS
1142408223|1571.55|150|1570.24|1570.24|第三方存管
1507132935|1932.61|101|5501.13|5501.13|活期存款
1508450926|990000.00|107|12073.17|12073.17|主动型负债
1521318283|1640.00|170|1640.00|1640.00|保险
1272328197|0.00|103|0.00|0.00|钱生钱
1512345878|7925.10|131|6483.73|6483.73|一般基金
1242478786|0.00|110|70000.00|70000.00|贷款
1221311446|41396.15|100|24175.14|24175.14|储蓄存款
1505734361|0.00|120|29604.24|29604.24|理财
1515489617|0.00|102|8488.01|8488.01|定期存款
1503556872|309558.20|130|308869.28|308869.28|基金
1261342654|0.00|121|25160.69|25160.69|TSS
1142189883|1815.55|150|214908.96|214908.96|第三方存管
1221311446|41396.15|101|24143.35|24143.35|活期存款
1517380016|60000.00|107|60000.00|60000.00|主动型负债
1503739634|1640.00|170|1640.00|1640.00|保险
1177086718|0.00|103|8038.40|8038.40|钱生钱
1516274344|3647.37|131|3639.25|3639.25|一般基金
1509124606|50000.00|110|6707.31|6707.31|贷款
1512345878|1722.93|100|1695.01|1695.01|储蓄存款
1526521111|50156.71|120|973241.54|973241.54|理财
1254411432|114165.59|102|114165.59|114165.59|定期存款
1153362896|1228.20|130|1175.77|1175.77|基金
1209866941|301787.67|121|369523.02|369523.02|TSS
1094361181|839.78|150|1407.83|1407.83|第三方存管
1513943576|590.04|101|589.61|589.61|活期存款
1140439216|0.00|107|50731.71|50731.71|主动型负债
1500478981|300000.00|170|300000.00|300000.00|保险
1224411236|0.00|103|0.00|0.00|钱生钱
1503556872|309558.20|131|308869.28|308869.28|一般基金
1520929643|150000.00|110|150000.00|150000.00|贷款
1513943576|590.04|100|589.61|589.61|储蓄存款
1123376558|58425.30|120|70122.09|70122.09|理财
1166124307|0.00|102|945.89|945.89|定期存款
1504158523|6958.73|130|2832.79|2832.79|基金
1184760880|121451.84|121|120839.34|120839.34|TSS
1100496853|3457.10|150|3454.23|3454.23|第三方存管
1506057148|143.70|101|1278.45|1278.45|活期存款
1506841465|0.00|107|110731.71|110731.71|主动型负债
1275372483|4510.60|170|4510.60|4510.60|保险
1094019237|351235.25|103|20717.51|20717.51|钱生钱
1153362896|1228.20|131|1175.77|1175.77|一般基金
1510559537|8000000.00|110|8000000.00|8000000.00|贷款
1506057148|143.70|100|1278.45|1278.45|储蓄存款
1524040966|0.00|120|46869.15|46869.15|理财
1299814001|258055.19|102|49208.64|49208.64|定期存款
1505860686|51320.96|130|41842.15|41842.15|基金
1527053583|60155.51|121|16851.08|16851.08|TSS
1509899376|8352.51|150|5745.18|5745.18|第三方存管
1323867937|42.19|101|959.22|959.22|活期存款
1101423384|300000.00|107|14634.15|14634.15|主动型负债
1509719577|30000.00|170|30000.00|30000.00|保险
1520361920|0.00|103|0.00|0.00|钱生钱
1504158523|6958.73|131|2832.79|2832.79|一般基金
1323867937|42.19|100|959.22|959.22|储蓄存款
1173960075|55027.12|120|24169.88|24169.88|理财
1203493161|0.00|102|0.00|0.00|定期存款
1238438323|90361.45|130|59182.08|59182.08|基金
1177086718|0.00|121|51219.51|51219.51|TSS
1292271686|9600.82|150|1265.87|1265.87|第三方存管
1513273700|0.10|101|121.97|121.97|活期存款
1526800739|0.00|107|152195.12|152195.12|主动型负债
1523455635|60000.00|170|60000.00|60000.00|保险
1505400582|0.00|103|0.00|0.00|钱生钱
1238438323|90361.45|131|59182.08|59182.08|一般基金
1518338664|492.11|100|764.19|764.19|储蓄存款
1236824946|0.00|120|157515.66|157515.66|理财
1516758088|0.00|102|15151.81|15151.81|定期存款
1526547348|5045.70|130|5014.62|5014.62|基金
1254380904|3908149.05|121|1594192.53|1594192.53|TSS
1254166487|16341.77|150|15713.43|15713.43|第三方存管
1171105238|2074.84|101|9471.65|9471.65|活期存款
1510761428|1600000.00|107|1680487.80|1680487.80|主动型负债
1500281267|22715.00|170|22715.00|22715.00|保险
1518292686|74103.40|103|14620.67|14620.67|钱生钱
1526547348|5045.70|131|5014.62|5014.62|一般基金
1526767836|2702.30|100|2685.58|2685.58|储蓄存款
1504236847|100692.74|120|100629.95|100629.95|理财
1500073010|0.00|102|0.00|0.00|定期存款
1176294489|0.00|130|0.00|0.00|基金
1520361920|182625.29|121|181716.53|181716.53|TSS
1206388086|10061.26|150|13440.28|13440.28|第三方存管
1511107015|402.81|101|402.51|402.51|活期存款
1512757046|1020000.00|107|1000365.85|1000365.85|主动型负债
1516780676|60000.00|170|60000.00|60000.00|保险
1111822739|1139.11|103|51594.11|51594.11|钱生钱
1176294489|0.00|131|0.00|0.00|一般基金
1510133635|101727.28|100|9467.66|9467.66|储蓄存款
1511368572|50029.45|120|40378.04|40378.04|理财
1195574271|0.00|102|0.00|0.00|定期存款
1054782502|101848.63|130|97268.22|97268.22|基金
1505400582|50194.38|121|109446.66|109446.66|TSS
1143047116|0.02|150|18.54|18.54|第三方存管
1507301449|0.81|101|0.81|0.81|活期存款
1506671666|50000.00|107|46341.46|46341.46|主动型负债
1512030568|160000.00|170|160000.00|160000.00|保险
1245591565|0.00|103|0.00|0.00|钱生钱
1054782502|101848.63|131|97268.22|97268.22|一般基金
1511030886|25.85|100|25.83|25.83|储蓄存款
1526047711|0.00|120|38547.70|38547.70|理财
1504343866|0.00|102|0.00|0.00|定期存款
1525147719|119026.83|130|118716.54|118716.54|基金
1111822739|182286.94|121|171273.95|171273.95|TSS
1500067165|1540.72|150|21085.90|21085.90|第三方存管
1197081713|5.66|101|5.66|5.66|活期存款
1329667723|100000.00|107|100000.00|100000.00|主动型负债
1506507819|30000.00|170|30000.00|30000.00|保险
1207509514|0.00|103|0.00|0.00|钱生钱
1525147719|119026.83|131|118716.54|118716.54|一般基金
1197081713|5.66|100|5.66|5.66|储蓄存款
1515278575|333160.77|120|311362.07|311362.07|理财
1153439583|50000.00|102|154909.46|154909.46|定期存款
1143042436|0.00|130|0.00|0.00|基金
1514803928|150954.25|121|157211.80|157211.80|TSS
1221388742|202.09|150|445.65|445.65|第三方存管
1253042405|5.94|101|58.15|58.15|活期存款
1506681229|150000.00|107|139024.39|139024.39|主动型负债
1162338650|80000.00|170|80000.00|80000.00|保险
1528413191|34.00|103|2421.29|2421.29|钱生钱
1143042436|0.00|131|0.00|0.00|一般基金
1344563932|100520.14|100|152947.28|152947.28|储蓄存款
1511167631|212339.92|120|211198.15|211198.15|理财
1176329973|34112.07|102|34112.07|34112.07|定期存款
1501981933|35395.57|130|33991.62|33991.62|基金
1525526162|0.00|121|24379.54|24379.54|TSS
1056509755|20.66|150|4423.15|4423.15|第三方存管
1142253111|337.70|101|4358.15|4358.15|活期存款
1521480758|100000.00|107|152926.83|152926.83|主动型负债
1283356236|200000.00|170|200000.00|200000.00|保险
1525526162|0.00|103|16473.32|16473.32|钱生钱
1501981933|35395.57|131|33991.62|33991.62|一般基金
1520565971|53.67|100|4751.65|4751.65|储蓄存款
1322607555|2084645.76|120|1850479.23|1850479.23|理财
1235280862|101754.24|102|101628.55|101628.55|定期存款
1212762671|198122.91|130|130254.17|130254.17|基金
1527235439|50423.84|121|42251.49|42251.49|TSS
1092533653|62377.73|150|43897.51|43897.51|第三方存管
1515310336|739.97|101|739.43|739.43|活期存款
1513889641|0.00|107|71951.22|71951.22|主动型负债
1267644272|150000.00|170|150000.00|150000.00|保险
1142269680|408731.51|103|408186.81|408186.81|钱生钱
1212762671|198122.91|131|130254.17|130254.17|一般基金
1515310336|739.97|100|739.43|739.43|储蓄存款
1512398425|0.00|120|17073.17|17073.17|理财
1521399752|0.00|102|0.00|0.00|定期存款
1217870360|179350.25|130|217220.73|217220.73|基金
1518837282|310627.37|121|147308.35|147308.35|TSS
1505627390|19817.55|150|1690.81|1690.81|第三方存管
1520906124|0.18|101|262.17|262.17|活期存款
1502545481|50000.00|107|16463.41|16463.41|主动型负债
1511601096|20000.00|170|20000.00|20000.00|保险
1197081713|0.00|103|4986.16|4986.16|钱生钱
1217870360|179350.25|131|217220.73|217220.73|一般基金
1520906124|0.18|100|262.17|262.17|储蓄存款
1525066119|0.00|120|8709.54|8709.54|理财
1144997163|380000.00|102|157482.68|157482.68|定期存款
1526012714|44106.77|130|24988.60|24988.60|基金
1108846087|684095.12|121|635650.63|635650.63|TSS
1110733105|162.61|150|162.47|162.47|第三方存管
1508176567|48741.31|101|71628.42|71628.42|活期存款
1117052006|60000.00|107|60000.00|60000.00|主动型负债
1187010980|33285.00|170|33285.00|33285.00|保险
1222008175|0.00|103|9073.21|9073.21|钱生钱
1526012714|44106.77|131|24988.60|24988.60|一般基金
1508176567|48741.31|100|71628.42|71628.42|储蓄存款
1142408223|0.00|120|8759.50|8759.50|理财
1146907284|0.00|102|0.00|0.00|定期存款
1200797204|157114.63|130|157305.02|157305.02|基金
1222008175|250994.52|121|103864.72|103864.72|TSS
1208612091|1.00|150|5527.29|5527.29|第三方存管
1507457313|3458.17|101|1083.33|1083.33|活期存款
1207719626|60000.00|107|27804.88|27804.88|主动型负债
1527771164|30000.00|170|30000.00|30000.00|保险
1515714201|0.00|103|72406.61|72406.61|钱生钱
1200797204|157114.63|131|157305.02|157305.02|一般基金
1507457313|3458.17|100|13491.07|13491.07|储蓄存款
1251075882|5000000.00|120|5000000.00|5000000.00|理财
1264022079|0.00|102|36901.27|36901.27|定期存款
1161551299|3544.44|130|3382.22|3382.22|基金
1187240245|0.00|121|58749.48|58749.48|TSS
1183027698|18678.21|150|10041.48|10041.48|第三方存管
1204402403|0.18|101|0.18|0.18|活期存款
1506532863|130000.00|107|96463.41|96463.41|主动型负债
1284553775|20000.00|170|20000.00|20000.00|保险
1516007993|0.00|103|17434.56|17434.56|钱生钱
1161551299|3544.44|131|3382.22|3382.22|一般基金
1204402403|0.18|100|0.18|0.18|储蓄存款
1506449618|0.00|120|73430.94|73430.94|理财
1237745806|0.00|102|14740.28|14740.28|定期存款
1246092251|223127.03|130|221429.53|221429.53|基金
1516007993|240029.59|121|176344.90|176344.90|TSS
1166327168|43.89|150|14175.01|14175.01|第三方存管
1506412138|25.64|101|516.92|516.92|活期存款
1520467238|70000.00|107|70000.00|70000.00|主动型负债
1508092017|30000.00|170|30000.00|30000.00|保险
1101423384|0.00|103|17038.98|17038.98|钱生钱
1246092251|223127.03|131|221429.53|221429.53|一般基金
1506412138|25.64|100|516.92|516.92|储蓄存款
1099731668|745415.95|120|718053.39|718053.39|理财
1261233650|176362.76|102|143826.15|143826.15|定期存款
1252358819|35250.71|130|33898.47|33898.47|基金
1506167441|80039.45|121|69336.31|69336.31|TSS
1180863937|1348.59|150|56168.31|56168.31|第三方存管
1259946623|129507.04|101|134092.37|134092.37|活期存款
1302229399|130000.00|107|170243.90|170243.90|主动型负债
1505746444|510000.00|170|510000.00|510000.00|保险
1525797307|0.00|103|742.62|742.62|钱生钱
1252358819|35250.71|131|33898.47|33898.47|一般基金
1500445994|108136.66|100|80307.99|80307.99|储蓄存款
1528247465|50088.36|120|9764.72|9764.72|理财
1121383163|0.00|102|0.00|0.00|定期存款
1508652115|29876.81|130|4368.48|4368.48|基金
1124477042|50114.52|121|40635.95|40635.95|TSS
1286586567|6.81|150|3237.11|3237.11|第三方存管
1153731282|243.39|101|923.83|923.83|活期存款
1515151616|50000.00|107|50000.00|50000.00|主动型负债
1212046301|57718.00|170|57718.00|57718.00|保险
1516736395|0.00|103|30361.30|30361.30|钱生钱
1508652115|29876.81|131|4368.48|4368.48|一般基金
1153731282|243.39|100|923.83|923.83|储蓄存款
1288388346|0.00|120|12439.02|12439.02|理财
1219820952|0.00|102|0.00|0.00|定期存款
1178162502|31787.78|130|31717.02|31717.02|基金
1521264618|121642.36|121|165908.71|165908.71|TSS
1511693715|67.56|150|67.50|67.50|第三方存管
1180061142|5232.24|101|5228.42|5228.42|活期存款
1112013902|0.00|107|41463.41|41463.41|主动型负债
1519492829|10.00|170|10.00|10.00|保险
1505544430|0.00|103|6756.89|6756.89|钱生钱
1178162502|31787.78|131|31717.02|31717.02|一般基金
1518775460|552.55|100|3935.20|3935.20|储蓄存款
1523494521|220583.45|120|85977.52|85977.52|理财
1123376558|0.00|102|4977.79|4977.79|定期存款
1525727632|230000.00|130|161765.63|161765.63|基金
1516736395|151172.33|121|138302.98|138302.98|TSS
1526570917|187.67|150|743.94|743.94|第三方存管
1280567945|9570.75|101|5388.61|5388.61|活期存款
1160789664|110000.00|107|101951.22|101951.22|主动型负债
1506721661|30000.00|170|30000.00|30000.00|保险
1239597634|0.00|103|459976.01|459976.01|钱生钱
1525727632|230000.00|131|161765.63|161765.63|一般基金
1280567945|9570.75|100|6937.36|6937.36|储蓄存款
1526283554|300284.93|120|261528.11|261528.11|理财
1176724197|0.00|102|0.00|0.00|定期存款
1143089925|238972.29|130|228225.04|228225.04|基金
1500654400|80311.01|121|68322.47|68322.47|TSS
1297190307|0.16|150|0.16|0.16|第三方存管
1164090948|13203.59|101|17465.02|17465.02|活期存款
1261018536|0.00|107|83170.73|83170.73|主动型负债
1196943090|200000.00|170|200000.00|200000.00|保险
1521755053|0.00|103|49349.52|49349.52|钱生钱
1143089925|238972.29|131|228225.04|228225.04|一般基金
1164090948|13203.59|100|46131.83|46131.83|储蓄存款
1512990182|50172.81|120|46024.78|46024.78|理财
1506344988|52414.42|102|10428.75|10428.75|定期存款
1213387231|5796.49|130|4783.72|4783.72|基金
1516605782|591066.85|121|115226.03|115226.03|TSS
1508608124|35703.02|150|28682.57|28682.57|第三方存管
1168227818|34030.77|101|58313.13|58313.13|活期存款
1274254836|50000.00|107|42073.17|42073.17|主动型负债
1517386408|37000.00|170|37000.00|37000.00|保险
1238246972|0.00|103|0.00|0.00|钱生钱
1213387231|5796.49|131|4783.72|4783.72|一般基金
1168227818|34030.77|100|58313.13|58313.13|储蓄存款
1510997159|0.00|120|5378.05|5378.05|理财
1098336659|0.00|102|0.00|0.00|定期存款
1145756793|4802992.65|130|7176506.57|7176506.57|基金
1515607881|60583.40|121|126621.09|126621.09|TSS
1063609194|41955.14|150|36887.07|36887.07|第三方存管
1097261877|102.84|101|29.81|29.81|活期存款
1524502379|50000.00|107|50000.00|50000.00|主动型负债
1518775460|200000.00|170|200000.00|200000.00|保险
1521566826|0.00|103|8210.77|8210.77|钱生钱
1145756793|4802992.65|131|7176506.57|7176506.57|一般基金
1097261877|102.84|100|29.81|29.81|储蓄存款
1134740899|0.00|120|6719.45|6719.45|理财
1218424358|0.00|102|3914.22|3914.22|定期存款
1515489617|20088.24|130|17797.32|17797.32|基金
1506295374|100813.98|121|88237.47|88237.47|TSS
1206462566|7076.87|150|10424.97|10424.97|第三方存管
1097735430|19016.85|101|224773.98|224773.98|活期存款
1512910464|0.00|107|36585.37|36585.37|主动型负债
1142201052|60000.00|170|60000.00|60000.00|保险
1501556347|880222.17|103|804901.33|804901.33|钱生钱
1515489617|20088.24|131|17797.32|17797.32|一般基金
1097735430|148915.70|100|355752.08|355752.08|储蓄存款
1115914667|0.00|120|164184.76|164184.76|理财
1272328197|0.00|102|0.00|0.00|定期存款
1254411432|51980.25|130|41743.35|41743.35|基金
1506659401|101050.64|121|101129.60|101129.60|TSS
1503210167|76784.98|150|25598.35|25598.35|第三方存管
1206773241|5477.16|101|5473.16|5473.16|活期存款
1506580559|110000.00|107|104634.15|104634.15|主动型负债
1339892189|16700.00|170|16700.00|16700.00|保险
1516605782|0.00|103|66148.87|66148.87|钱生钱
1254411432|51980.25|131|41743.35|41743.35|一般基金
1524518372|1791.49|100|13885.67|13885.67|储蓄存款
1500059196|160015.12|120|95014.73|95014.73|理财
1177086718|0.00|102|8038.40|8038.40|定期存款
1335505838|817539.62|130|814532.22|814532.22|基金
1186288241|3059108.70|121|3780055.72|3780055.72|TSS
1320233799|340.28|150|426837.67|426837.67|第三方存管
1194375122|290.20|101|289.99|289.99|活期存款
1516307807|130000.00|107|42804.88|42804.88|主动型负债
1514807682|60000.00|170|60000.00|60000.00|保险
1205250415|0.00|103|6413.22|6413.22|钱生钱
1335505838|817539.62|131|814532.22|814532.22|一般基金
1206773241|5477.16|100|5473.16|5473.16|储蓄存款
1306643725|121428.58|120|118262.40|118262.40|理财
1224411236|20000.00|102|20000.00|20000.00|定期存款
1240467618|23176.17|130|21987.22|21987.22|基金
1152325028|600357.53|121|43915.52|43915.52|TSS
1199378388|32.24|150|32.20|32.20|第三方存管
1514676898|241.52|101|1353.30|1353.30|活期存款
1509854915|0.00|107|35975.61|35975.61|主动型负债
1513696144|11025.00|170|11025.00|11025.00|保险
1221401476|0.00|103|109172.79|109172.79|钱生钱
1240467618|23176.17|131|21987.22|21987.22|一般基金
1194375122|6020.14|100|6019.93|6019.93|储蓄存款
1507132935|70680.63|120|136902.30|136902.30|理财
1094019237|351235.25|102|20717.51|20717.51|定期存款
1516758088|49748.20|130|4851.79|4851.79|基金
1513539219|0.00|121|33235.35|33235.35|TSS
1512117004|14156.91|150|4752.13|4752.13|第三方存管
1116560525|253.08|101|3473.12|3473.12|活期存款
1505336866|0.00|107|146341.46|146341.46|主动型负债
1519026493|500000.00|170|500000.00|500000.00|保险
1518483297|0.00|103|88662.69|88662.69|钱生钱
1516758088|49748.20|131|4851.79|4851.79|一般基金
1507301449|6182.31|100|6182.31|6182.31|储蓄存款
1521981846|407775.35|120|405611.64|405611.64|理财
1520361920|0.00|102|0.00|0.00|定期存款
1500073010|25071.97|130|17701.71|17701.71|基金
1504568603|101047.12|121|96845.87|96845.87|TSS
1505113485|118.26|150|415.34|415.34|第三方存管
1500067978|2004.76|101|16415.56|16415.56|活期存款
1513021743|100000.00|107|100000.00|100000.00|主动型负债
1500281267|0.00|103|0.00|0.00|钱生钱
1500073010|25071.97|131|17701.71|17701.71|一般基金
1514676898|50241.52|100|40116.12|40116.12|储蓄存款
1505426349|330517.67|120|203901.16|203901.16|理财
1505400582|0.00|102|0.00|0.00|定期存款
1195574271|32999.08|130|30107.27|30107.27|基金
1207069784|0.00|121|12384.21|12384.21|TSS
1142202874|572.38|150|23473.47|23473.47|第三方存管
1511492472|2599.90|101|3231.65|3231.65|活期存款
1513422501|50000.00|107|90243.90|90243.90|主动型负债
1186288241|0.00|103|723667.75|723667.75|钱生钱
1195574271|32999.08|131|30107.27|30107.27|一般基金
1116560525|253.08|100|8233.87|8233.87|储蓄存款
1304809056|50214.52|120|72520.18|72520.18|理财
1518292686|74103.40|102|14620.67|14620.67|定期存款
1503287372|1002921.41|130|849376.75|849376.75|基金
1500210557|0.00|121|15338.12|15338.12|TSS
1324974925|922.06|150|1162.25|1162.25|第三方存管
1172897736|20159.96|101|1016.66|1016.66|活期存款
