核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1521659222|2015/5/27|2015/5/27|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1509854915|2014/5/29|2016/1/8|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1164090948|2007/7/2|2016/3/14|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1516552107|2014/12/26|2014/12/26|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1184459226|2012/2/13|2012/2/13|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1151138953|2014/6/6|2014/6/6|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1505570459|2013/12/16|2013/12/16|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1345387077|2015/5/26|2015/5/26|10174|万能型保险|INSUR_CATE_CODE = '4'
1516669778|2014/12/30|2014/12/30|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1500654400|2013/5/15|2013/5/15|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1238365703|2010/3/23|2010/3/23|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1511576432|2014/7/21|2014/7/21|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1319155660|2016/3/22|2016/3/22|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1501278530|2015/1/28|2015/1/28|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1209610800|2014/12/11|2014/12/11|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1178149352|2007/11/26|2015/3/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1524502379|2015/9/13|2015/9/13|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1512987969|2014/9/9|2014/9/9|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1522083191|2015/6/9|2015/6/9|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1503210167|2016/2/18|2016/3/1|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1180582071|2012/6/1|2016/2/23|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1521261327|2015/5/12|2015/5/12|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1513635365|2015/10/10|2015/10/10|10142|中期国债|发行期限为2，3，4年，且余额>0
1500093718|2013/3/3|2013/3/3|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1520922176|2015/4/28|2015/4/28|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1516753690|2015/1/3|2015/1/3|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1527012934|2015/12/27|2015/12/27|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1142269680|2014/8/11|2014/8/11|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1172385976|2016/3/1|2016/3/1|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1508630574|2014/4/18|2014/4/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1242722934|2010/5/13|2010/5/13|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1275112670|2015/4/29|2015/4/29|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1513274324|2014/9/17|2014/9/17|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1221544758|2015/4/2|2015/8/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1526471167|2015/12/9|2015/12/9|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1322397899|2013/5/15|2015/2/10|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1098228797|2014/7/20|2014/7/20|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1517607004|2016/1/27|2016/1/27|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1506994805|2014/3/1|2014/3/1|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1506255722|2014/1/16|2014/1/16|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1520236857|2015/4/1|2015/4/1|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1163609872|2007/6/26|2014/11/27|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1170869899|2012/6/17|2012/6/17|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1320495276|2012/7/19|2012/9/16|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1123373562|2015/5/3|2015/5/3|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1525457017|2015/10/25|2015/10/25|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1506507819|2014/1/29|2014/1/29|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1513335971|2014/9/18|2014/9/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1505828552|2014/1/11|2014/1/11|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1515837614|2014/12/4|2014/12/4|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1173960075|2016/1/6|2016/1/6|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1128202554|2006/6/29|2014/5/12|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1500067165|2014/11/24|2014/11/24|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1506424520|2014/1/24|2014/8/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1502086410|2013/7/21|2013/7/21|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1157611732|2007/4/24|2007/4/24|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1178706128|2014/7/13|2014/7/13|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1528446130|2016/3/11|2016/3/11|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1206554565|2016/1/21|2016/1/21|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1207069784|2008/10/13|2015/4/8|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1521566826|2015/6/28|2015/6/28|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1320233799|2015/12/11|2015/12/11|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1506709669|2014/2/18|2014/2/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1520632750|2015/4/17|2015/4/17|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1160533292|2007/5/26|2007/5/26|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1506399518|2014/1/23|2014/1/23|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1301350902|2012/2/23|2012/2/23|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1101197081|2013/11/8|2013/11/8|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1505218299|2013/12/4|2013/12/4|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1178908608|2007/12/3|2007/12/3|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1093189717|2008/9/13|2010/4/15|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1506659401|2014/2/14|2014/2/14|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1515034700|2014/11/12|2014/11/12|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1244899476|2010/6/8|2010/6/8|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1514457517|2014/10/25|2014/10/25|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1513454170|2014/9/21|2014/9/21|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1519134053|2015/2/10|2015/2/10|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1336162584|2013/11/9|2014/11/25|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1300117540|2014/2/17|2014/2/17|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1500111714|2013/3/8|2013/3/8|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1515386728|2015/12/18|2015/12/18|10174|万能型保险|INSUR_CATE_CODE = '4'
1509113734|2014/5/6|2014/5/6|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1245718625|2010/6/20|2010/6/20|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1222913128|2010/9/13|2011/11/18|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1508832783|2014/5/7|2014/5/7|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1098772007|2015/3/2|2015/3/2|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1514148176|2014/10/15|2014/10/15|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1180361772|2007/12/31|2007/12/31|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1339126124|2014/7/9|2014/7/9|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1522476553|2015/11/11|2015/11/11|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1526010727|2016/3/21|2016/3/21|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1142461356|2013/4/27|2013/4/27|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1160861668|2014/4/6|2014/5/30|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1510761428|2014/6/26|2014/6/26|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1338653560|2012/12/6|2012/12/6|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1525605814|2015/10/30|2015/10/30|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1507498773|2014/3/17|2014/3/17|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1518386081|2015/10/14|2016/2/20|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1307387521|2012/4/11|2012/4/11|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1515395417|2014/11/22|2014/11/22|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1511010895|2014/6/29|2014/6/29|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1523403389|2015/7/29|2015/7/29|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1513324185|2014/11/25|2014/11/25|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1280872287|2014/5/21|2014/5/21|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1511538091|2014/8/16|2014/8/16|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1520565971|2015/4/15|2015/4/15|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1152325028|2007/2/16|2007/2/16|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1336667642|2012/11/26|2012/11/26|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1514111054|2016/1/28|2016/1/28|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1129931577|2006/8/8|2015/8/2|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1518837282|2015/1/29|2015/1/29|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1503631785|2014/1/8|2014/1/8|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1287929932|2016/1/4|2016/1/4|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1299253341|2013/10/29|2014/6/27|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1518576841|2015/1/20|2015/1/20|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1202461840|2015/8/27|2015/8/27|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1275091911|2014/7/7|2016/3/1|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1500478981|2013/4/27|2013/4/27|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1515151616|2015/6/2|2015/6/2|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1506323211|2014/1/20|2015/4/10|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1515672665|2014/11/30|2014/11/30|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1523909514|2015/9/11|2015/9/11|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1510210897|2014/6/10|2014/6/10|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1144005578|2010/12/16|2010/12/16|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1516648097|2014/12/29|2014/12/29|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1092796894|2012/5/3|2012/5/3|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1246132627|2010/6/24|2010/6/24|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1501807169|2014/8/1|2014/9/1|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1520556008|2015/4/14|2015/4/14|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1283356236|2015/10/26|2015/10/26|10174|万能型保险|INSUR_CATE_CODE = '4'
1526339054|2015/12/21|2016/3/9|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1217870360|2011/9/13|2013/6/24|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1228543857|2009/10/17|2009/10/17|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1500570247|2016/3/1|2016/3/1|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1516006487|2014/12/9|2014/12/9|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1513318306|2014/9/18|2014/9/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1515396250|2014/11/22|2014/11/22|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1507977079|2014/3/29|2014/3/29|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1501140741|2013/6/8|2014/6/4|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1524749917|2015/9/22|2015/9/22|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1520684112|2015/5/9|2015/11/20|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1504898107|2013/12/24|2013/12/24|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1166630397|2013/6/27|2013/6/27|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1506939061|2014/2/27|2014/2/27|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1049867752|2013/10/12|2014/11/17|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1281572718|2015/6/2|2015/6/2|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1519386617|2015/11/17|2015/11/17|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1207436284|2009/12/31|2009/12/31|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1513422501|2014/12/25|2014/12/25|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1519525642|2015/3/8|2015/3/8|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1521494954|2015/5/21|2015/5/21|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1519626585|2015/8/20|2015/8/20|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1505320060|2014/4/20|2014/4/20|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1510037536|2014/6/5|2014/6/5|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1101095812|2016/3/15|2016/3/15|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1506351576|2014/12/18|2014/12/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1506681229|2015/12/31|2015/12/31|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1506997089|2016/3/10|2016/3/10|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1520906124|2015/4/27|2015/4/27|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1506634567|2014/2/13|2016/2/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1501268106|2013/6/16|2013/6/16|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1341199533|2012/12/19|2016/3/3|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1511071394|2014/7/1|2014/7/1|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1163971489|2007/6/29|2007/6/29|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1509600792|2014/5/21|2014/5/21|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1520892520|2015/4/27|2015/4/27|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1513850576|2015/12/9|2016/1/20|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1508826683|2014/4/28|2014/4/28|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1520691230|2015/4/20|2015/4/20|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1299931545|2014/4/29|2014/4/29|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1508652284|2014/4/20|2014/4/20|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1266441459|2011/3/9|2011/3/9|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1507005354|2014/6/2|2014/6/2|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1503287372|2013/9/18|2013/9/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1506348774|2014/1/21|2014/1/21|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1521770694|2015/5/29|2015/5/29|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1515386728|2016/2/23|2016/2/23|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1197118427|2008/6/13|2015/9/16|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1180863937|2007/12/20|2009/6/1|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1235101463|2015/3/9|2015/3/9|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1521480758|2015/5/20|2015/5/20|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1275334420|2012/2/23|2012/2/23|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1279913201|2011/7/14|2011/7/14|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1259713820|2013/11/8|2013/11/8|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1153412593|2007/3/12|2007/3/12|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1289478700|2015/4/30|2015/4/30|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1292073990|2016/3/1|2016/3/1|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1526626351|2015/12/11|2015/12/11|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1160861668|2013/6/2|2013/8/5|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1508679429|2014/7/22|2015/6/15|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1228731731|2009/10/21|2009/10/21|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1520844802|2015/4/24|2015/4/24|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1520026821|2015/3/26|2015/3/26|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1525788014|2015/11/7|2015/11/7|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1159635020|2007/5/18|2007/5/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1142202874|2015/11/29|2015/12/14|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1500050407|2013/2/1|2015/1/13|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1099090535|2013/1/29|2013/1/29|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1158826680|2012/1/17|2012/1/17|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1280872287|2012/5/23|2012/5/23|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1512000117|2014/8/10|2014/8/10|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1327631986|2012/9/19|2015/11/3|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1519783117|2015/3/18|2015/3/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1142375300|2009/10/26|2010/4/27|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1518901863|2016/2/2|2016/2/2|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1201326272|2014/12/14|2014/12/14|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1261233650|2015/8/7|2015/8/7|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1525561111|2015/10/29|2015/10/29|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1263068803|2013/2/26|2016/2/26|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1525683312|2015/11/3|2015/11/3|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1163106072|2007/6/21|2013/3/19|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1120478635|2014/7/7|2016/3/11|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1526673961|2016/3/21|2016/3/21|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1342880941|2012/12/28|2014/6/10|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1515409474|2015/8/6|2015/8/6|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1518643329|2015/1/21|2015/1/21|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1508043678|2014/3/31|2014/3/31|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1216037224|2009/4/3|2013/9/18|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1514201854|2014/10/17|2014/10/17|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1506538777|2014/2/8|2014/2/8|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1505016309|2013/11/27|2013/11/27|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1508450926|2014/4/13|2014/4/13|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1511665010|2014/8/22|2014/8/22|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1110435347|2015/4/22|2015/4/22|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1161280283|2007/6/4|2007/6/4|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1185384795|2014/8/14|2014/8/14|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1507065630|2015/4/29|2015/4/29|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1518117338|2015/1/15|2015/1/15|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1339890923|2015/2/11|2015/2/11|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1262361293|2014/7/7|2015/11/17|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1511037056|2014/6/30|2014/6/30|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1504900463|2013/11/23|2014/1/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1501167387|2013/6/9|2014/5/8|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1283275554|2011/8/17|2012/4/12|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1500115543|2013/3/8|2013/3/8|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1240834001|2012/6/25|2012/6/25|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1500967270|2013/7/17|2013/7/17|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1226093679|2016/2/29|2016/2/29|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1526949404|2016/1/20|2016/1/20|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1506858323|2014/2/24|2014/2/24|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1266923760|2014/7/3|2014/7/3|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1505747793|2013/12/22|2013/12/22|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1177086718|2016/1/26|2016/1/26|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1357034967|2014/4/23|2014/4/23|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1123376558|2015/4/9|2015/4/9|101173|互保、自然人保证贷款|二级担保方式，C006、C007 且未结清
1243806397|2012/2/10|2014/3/28|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1507053034|2015/4/16|2015/4/16|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1221401476|2013/2/4|2013/2/4|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1142189883|2016/1/20|2016/1/20|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
